epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
1,320,20,-0.1639,0.2322,1.0180,0.0141,2.7066,-0.1234,0.0000,1.0000,0.0000,0.3594,27.6
1,640,40,0.0201,-0.9044,0.3872,0.0848,3.7118,0.0115,-0.0000,1.0000,0.0000,0.3453,51.4
1,960,60,0.2553,-0.0054,0.7599,0.0761,5.8965,-0.2868,-0.0000,1.0000,0.0000,0.3417,75.8
1,1280,80,0.1948,1.4622,0.3390,0.0182,4.1818,-0.7731,0.0000,1.0000,0.0000,0.3320,100.3
1,1600,100,-0.2271,-1.1943,0.3087,0.1586,5.0767,-0.1984,-0.0000,1.0000,0.0000,0.3438,125.6
1,1920,120,0.0235,0.3634,1.2758,0.0773,3.5483,-0.3469,0.0000,1.0000,0.0000,0.3469,149.8
1,2240,140,0.0117,-0.0723,0.3180,0.1812,5.1671,-0.2654,-0.0000,1.0000,0.0000,0.3487,173.0
1,2560,160,-0.0127,0.8563,0.8172,0.1975,4.0520,-0.3805,-0.0000,1.0000,0.0000,0.3520,197.6
1,2880,180,0.1851,-0.2702,0.3251,0.1618,4.5722,-0.5002,0.0000,1.0000,0.0000,0.3448,220.2
1,3200,200,-0.2671,-0.5045,0.3171,0.1884,4.5944,-0.2057,0.0000,1.0000,0.0000,0.3444,243.6
1,3520,220,-0.0898,-0.0025,0.4982,0.1000,3.4174,-0.4734,-0.0000,1.0000,0.0000,0.3420,268.5
1,3840,240,0.1724,-0.0776,0.6555,0.0528,3.2657,-0.2868,0.0000,1.0000,0.0000,0.3401,292.5
1,4160,260,0.3165,0.6048,0.3382,0.0681,4.4248,-0.3585,0.0000,1.0000,0.0000,0.3375,317.2
1,4480,280,-0.0871,0.1662,0.6160,0.0611,3.1085,-0.3870,-0.0000,1.0000,0.0000,0.3379,342.0
1,4800,300,0.1517,0.0474,0.6119,0.2113,3.8341,-0.1045,0.0000,1.0000,0.0000,0.3392,364.8
2,128,320,-0.1187,0.3244,0.5518,0.2416,6.1059,-0.2418,0.0000,1.0000,0.0000,0.3442,389.5
2,448,340,0.0782,0.1897,0.6839,0.1478,4.9168,-0.0026,-0.0000,1.0000,0.0000,0.3445,413.0
2,768,360,0.0714,-0.6610,0.5303,0.1160,3.6435,-0.4869,0.0000,1.0000,0.0000,0.3419,435.7
2,1088,380,0.0825,1.0053,0.2415,0.1272,4.3922,-0.7510,-0.0000,1.0000,0.0000,0.3423,459.5
2,1408,400,0.0804,0.0800,0.8170,0.1245,4.0275,-0.1279,-0.0000,1.0000,0.0000,0.3408,482.2
2,1728,420,0.1330,-0.2019,0.3665,0.0785,3.9756,-0.3911,-0.0000,1.0000,0.0000,0.3399,505.6
2,2048,440,-0.0300,0.2472,0.4686,0.1655,3.7590,-0.2404,0.0000,1.0000,0.0000,0.3390,527.9
2,2368,460,0.3239,-1.0841,0.6636,0.3197,4.0594,-0.4687,0.0000,1.0000,0.0000,0.3393,550.5
2,2688,480,0.0115,-1.8786,0.4673,0.1319,4.5096,0.0544,0.0000,1.0000,0.0000,0.3430,583.8
2,3008,500,-0.0588,0.4650,0.5464,0.0925,3.6261,-0.2423,0.0000,1.0000,0.0000,0.3410,608.9
2,3328,520,0.2650,1.0034,0.4966,0.1126,3.5267,0.0152,-0.0000,1.0000,0.0000,0.3415,633.4
2,3648,540,-0.0870,0.9094,0.5031,0.1243,2.8389,-0.2489,-0.0000,1.0000,0.0000,0.3424,657.2
2,3968,560,0.0185,-0.7043,0.4287,0.2820,6.1331,-0.3573,-0.0000,1.0000,0.0000,0.3420,680.8
2,4288,580,-0.1983,1.0854,0.4475,0.1796,4.5473,-0.2629,-0.0000,1.0000,0.0000,0.3423,703.9
2,4608,600,0.1014,-0.7185,0.3326,0.2944,4.5842,0.5096,0.0000,1.0000,0.0000,0.3432,728.6
2,4928,620,0.0475,-0.5255,0.3214,0.3924,6.2366,-0.3395,0.0000,1.0000,0.0000,0.3435,752.0
3,256,640,-0.0482,0.9553,0.3007,0.1980,6.2348,-0.5053,0.0000,1.0000,0.0000,0.3448,776.5
3,576,660,0.0783,-0.6435,0.5289,0.1386,5.2511,-0.2072,0.0000,1.0000,0.0000,0.3447,798.8
3,896,680,0.1122,-1.1606,0.3849,0.2533,5.1704,0.0164,-0.0000,1.0000,0.0000,0.3441,823.2
3,1216,700,-0.0808,-0.3071,0.2939,0.2026,6.7129,-0.3655,0.0000,1.0000,0.0000,0.3437,847.1
3,1536,720,0.3508,-0.6299,0.4817,0.2560,5.5434,-0.2286,0.0000,1.0000,0.0000,0.3424,869.8
3,1856,740,-0.3966,-1.5939,0.4859,0.1965,6.6931,-0.1382,-0.0000,1.0000,0.0000,0.3419,894.0
3,2176,760,0.4193,-2.1085,0.9619,0.2228,5.6065,-0.4745,0.0000,1.0000,0.0000,0.3416,916.8
3,2496,780,-0.3229,-2.9341,0.4506,0.2643,4.8964,0.0231,0.0000,1.0000,0.0000,0.3419,941.2
3,2816,800,-0.1242,0.5672,0.5903,0.1096,4.5064,-0.6643,0.0000,1.0000,0.0000,0.3416,965.5
3,3136,820,0.0081,0.6544,0.4426,0.0967,6.2306,-0.5048,0.0000,1.0000,0.0000,0.3410,989.7
3,3456,840,0.0787,0.3813,0.7480,0.1378,5.1674,0.3537,0.0000,1.0000,0.0000,0.3414,1013.9
3,3776,860,0.0210,-0.6114,0.5788,0.2048,5.3570,-0.5204,0.0000,1.0000,0.0000,0.3410,1036.6
3,4096,880,0.1822,-0.8366,0.4342,0.3815,3.4499,-0.2597,-0.0000,1.0000,0.0000,0.3405,1060.7
