epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
1,320,20,-0.4760,-0.7947,1.0960,0.1587,5.1231,0.1478,0.0000,1.0000,0.0000,0.3531,38.3
1,640,40,-0.3460,0.0286,0.1237,0.0242,6.0655,-0.3745,-0.0000,1.0000,0.0000,0.3656,74.2
1,960,60,0.7158,-0.4570,0.2839,0.2938,8.7966,-0.3734,0.0000,1.0000,0.0000,0.3510,111.6
1,1280,80,0.2484,0.7844,0.5018,0.1276,5.3221,-0.4069,0.0000,1.0000,0.0000,0.3445,148.2
1,1600,100,-0.3265,-1.8162,0.4374,0.1369,4.8876,-0.2370,0.0000,1.0000,0.0000,0.3475,184.7
1,1920,120,-0.0385,0.6829,0.7265,0.1352,4.3736,-0.0795,-0.0000,1.0000,0.0000,0.3495,219.4
1,2240,140,0.0184,-0.6934,0.2399,0.0570,4.9339,-0.3697,0.0000,1.0000,0.0000,0.3442,253.7
1,2560,160,-0.0205,0.3946,1.1712,0.1074,3.6523,-0.5125,0.0000,1.0000,0.0000,0.3410,289.1
1,2880,180,-0.1009,-0.0329,0.4071,0.3679,6.2188,-0.6112,0.0000,1.0000,0.0000,0.3424,327.2
1,3200,200,-0.4745,-0.8062,0.7511,0.2281,5.4348,0.1340,-0.0000,1.0000,0.0000,0.3472,363.9
1,3520,220,-0.1370,-0.6469,0.4302,0.2382,4.3005,-0.1242,0.0000,1.0000,0.0000,0.3480,400.6
1,3840,240,0.2323,1.4571,0.5314,0.2084,5.0151,-0.2554,0.0000,1.0000,0.0000,0.3497,442.1
1,4160,260,0.1925,-0.1990,0.6062,0.1945,5.2694,0.0797,0.0000,1.0000,0.0000,0.3478,1882.6
1,4480,280,-0.0653,-0.6840,0.3140,0.2149,3.2771,0.1584,-0.0000,1.0000,0.0000,0.3480,1909.7
1,4800,300,0.2533,-0.3481,0.3239,0.3278,4.1773,0.1358,0.0000,1.0000,0.0000,0.3490,1933.4
2,128,320,0.2853,-0.4916,0.2338,0.0595,6.5907,-0.1054,-0.0000,1.0000,0.0000,0.3522,1958.6
2,448,340,0.4117,0.1263,0.4611,0.1048,5.6341,-0.0081,-0.0000,1.0000,0.0000,0.3532,1983.4
2,768,360,-0.1431,0.0402,0.5551,0.0712,4.0261,-0.4888,0.0000,1.0000,0.0000,0.3521,2010.3
2,1088,380,-0.0266,0.4205,0.5022,0.1335,3.4494,-0.4898,-0.0000,1.0000,0.0000,0.3532,2039.6
2,1408,400,0.1264,1.0033,0.7595,0.0902,5.1537,-0.2679,0.0000,1.0000,0.0000,0.3527,2071.1
2,1728,420,-0.1797,0.2715,0.3651,0.0579,4.9151,-0.0054,-0.0000,1.0000,0.0000,0.3534,2108.2
2,2048,440,0.0923,-1.4359,0.6161,0.1120,5.0082,-0.4782,0.0000,1.0000,0.0000,0.3517,2138.6
2,2368,460,-0.2873,1.1960,0.5759,0.1387,4.5952,-0.3649,-0.0000,1.0000,0.0000,0.3512,2168.3
2,2688,480,-0.2503,-1.4662,0.6440,0.2338,6.2535,-0.1964,0.0000,1.0000,0.0000,0.3515,2201.5
2,3008,500,0.0672,-0.8313,0.8194,0.2008,5.4570,0.1929,0.0000,1.0000,0.0000,0.3506,2231.1
2,3328,520,0.2531,1.6241,0.2560,0.1120,4.0519,-0.8686,-0.0000,1.0000,0.0000,0.3507,2261.5
2,3648,540,0.5707,0.5085,0.5741,0.1173,3.8032,-0.1852,0.0000,1.0000,0.0000,0.3534,2293.4
2,3968,560,0.5947,1.3381,0.4020,0.0692,5.3463,-0.4818,-0.0000,1.0000,0.0000,0.3527,2324.4
2,4288,580,-0.2464,-1.8657,0.4160,0.2355,7.3232,-0.2104,0.0000,1.0000,0.0000,0.3530,2357.5
2,4608,600,0.1021,-1.4957,0.5462,0.3419,4.8391,0.5348,-0.0000,1.0000,0.0000,0.3553,2387.4
2,4928,620,0.2409,-1.7139,0.4562,0.2021,4.8205,-0.2380,0.0000,1.0000,0.0000,0.3550,2416.1
3,256,640,0.1516,-2.6622,0.3749,0.0884,7.8174,0.0160,0.0000,1.0000,0.0000,0.3556,2450.9
3,576,660,0.1032,-1.2700,0.4233,0.1375,6.0929,-0.2420,0.0000,1.0000,0.0000,0.3550,2482.7
3,896,680,-0.2491,-0.4659,0.1968,0.8068,5.8849,-0.2187,0.0000,1.0000,0.0000,0.3544,2514.0
3,1216,700,0.1095,0.1538,0.6875,0.3137,5.6013,-0.2804,-0.0000,1.0000,0.0000,0.3544,2554.7
3,1536,720,-0.5024,-0.9215,0.3547,0.3304,5.1815,-0.3702,-0.0000,1.0000,0.0000,0.3541,2584.3
3,1856,740,0.3878,-1.7810,0.5451,0.3952,5.0517,-0.3766,-0.0000,1.0000,0.0000,0.3532,2632.5
3,2176,760,0.0658,-1.3327,0.6718,0.1687,4.0694,-0.1117,0.0000,1.0000,0.0000,0.3532,2668.9
3,2496,780,0.3466,-0.3218,0.2814,0.1229,4.3079,-0.0729,0.0000,1.0000,0.0000,0.3529,2699.8
3,2816,800,0.3594,0.0360,0.4389,0.2748,4.5469,-0.2667,-0.0000,1.0000,0.0000,0.3514,2748.4
3,3136,820,-0.4548,0.6010,0.3931,0.1481,5.9259,-0.6326,0.0000,1.0000,0.0000,0.3508,2780.3
3,3456,840,-0.1415,-0.3930,0.4245,0.2442,4.9255,0.2657,-0.0000,1.0000,0.0000,0.3506,2813.1
3,3776,860,0.0442,0.7051,0.2490,0.1571,4.5678,-0.7357,-0.0000,1.0000,0.0000,0.3498,2844.8
3,4096,880,0.2952,1.0889,0.5335,0.0883,4.0944,-0.2553,0.0000,1.0000,0.0000,0.3495,2880.2
3,4416,900,0.5921,1.0141,0.6986,0.0801,4.3865,-0.4146,-0.0000,1.0000,0.0000,0.3491,2915.7
