epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
11,4800,3420,0.1408,0.9639,0.1730,5.0722,-0.0211,0.3499,4896.0
12,128,3440,-0.1723,-2.3769,0.1446,8.6668,-0.0075,0.3505,4929.9
12,448,3460,-0.0972,-3.4084,0.3211,5.0899,-0.0495,0.3504,4961.7
12,768,3480,-0.1397,-1.0651,0.2021,3.6060,-0.1196,0.3504,4994.1
12,1088,3500,-0.2133,-1.0661,0.3158,5.2575,-0.0992,0.3504,5026.4
12,1408,3520,0.1650,0.4634,0.2992,8.1468,-0.2413,0.3503,5058.6
12,1728,3540,0.1192,0.7521,0.2380,6.3985,-0.1965,0.3502,5090.7
12,2048,3560,-0.1704,0.9235,0.3167,4.5927,-0.3525,0.3499,5118.2
12,2368,3580,-0.3404,-1.0467,0.2214,5.1003,-0.2278,0.3498,5152.9
12,2688,3600,-0.3781,-1.5292,0.2645,5.2324,-0.0234,0.3499,5193.0
12,3008,3620,-0.1212,0.1532,0.3312,6.3249,-0.0037,0.3497,5240.9
12,3328,3640,-0.8716,-1.6492,0.3652,5.0854,-0.0056,0.3497,5306.4
12,3648,3660,0.3357,1.8078,0.2194,5.0118,-0.0881,0.3497,5344.6
12,3968,3680,-0.2471,0.0956,0.2621,7.6363,-0.2251,0.3498,5380.6
12,4288,3700,-0.5759,-1.0877,0.1364,7.2090,0.0047,0.3499,5412.6
12,4608,3720,-0.0984,1.7832,0.2489,5.7852,0.3052,0.3501,5442.1
12,4928,3740,0.1738,-1.0811,0.1648,5.4814,-0.1030,0.3500,5469.2
13,256,3760,-0.1642,0.4268,0.1494,7.6874,-0.0346,0.3501,5498.3
13,576,3780,0.2824,-1.5944,0.1717,7.5909,-0.0458,0.3500,5524.9
13,896,3800,-0.0130,-0.3808,0.1603,5.5462,-0.0153,0.3498,5551.0
13,1216,3820,-0.2878,-0.1849,0.1273,6.4700,-0.2485,0.3497,5581.3
13,1536,3840,-0.0891,-0.0258,0.0736,5.6344,-0.2331,0.3497,5610.2
13,1856,3860,-0.1562,-1.3229,0.1340,7.2273,-0.0995,0.3498,5638.3
13,2176,3880,-0.5403,-0.5638,0.1518,6.1344,0.1702,0.3498,5664.6
13,2496,3900,0.0730,-1.1183,0.0915,5.9157,0.2688,0.3500,5695.5
13,2816,3920,0.0023,0.3962,0.2537,5.5092,-0.3016,0.3500,5730.5
13,3136,3940,0.0407,-0.9397,0.0600,6.5244,-0.0960,0.3500,5765.7
13,3456,3960,-0.3108,-1.9337,0.1467,6.7491,0.3113,0.3499,5796.2
13,3776,3980,-0.1924,0.3141,0.2196,7.3322,-0.3107,0.3501,5830.0
13,4096,4000,0.6129,1.9420,0.6013,6.7354,-0.0876,0.3498,5863.2
13,4416,4020,-0.7802,-1.7864,0.2236,6.3060,-0.0450,0.3499,5901.9
13,4736,4040,0.5087,-0.0913,0.1321,4.3975,-0.0255,0.3498,5947.2
14,64,4060,0.1856,-0.3830,0.1503,7.0355,-0.1403,0.3498,5995.0
14,384,4080,-0.1366,0.3754,0.1476,4.3575,-0.3065,0.3498,6034.5
14,704,4100,0.0156,1.7105,0.1789,6.9217,-0.4062,0.3496,6065.0
