epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
7,3328,2080,0.0286,-0.4393,0.4950,5.7836,-0.3342,0.3198,3855.5
7,3648,2100,0.0018,0.3905,0.5766,6.9739,-0.2731,0.3200,3908.2
7,3968,2120,0.2753,0.8326,0.6066,8.1833,-0.7384,0.3199,3958.7
7,4288,2140,-0.0614,-0.2403,0.4586,8.2199,-0.2204,0.3198,3993.1
7,4608,2160,-0.1873,-1.4688,0.4111,8.1367,0.0284,0.3201,4027.2
7,4928,2180,-0.3639,0.9564,0.4766,8.5707,-0.5057,0.3204,4059.9
8,256,2200,0.0159,0.3256,0.4908,7.6778,-0.6021,0.3205,4093.9
8,576,2220,0.0241,-0.1690,0.4314,8.6408,-0.1270,0.3204,4126.9
8,896,2240,-0.3279,-1.6717,0.3533,9.5964,-0.3441,0.3202,4160.2
8,1216,2260,-0.1851,-2.2305,0.2042,11.5916,-0.3655,0.3199,4204.2
8,1536,2280,-0.3119,-0.6910,0.3055,9.3353,-0.2298,0.3199,4247.9
8,1856,2300,0.2048,0.1370,0.2362,9.8363,-0.4866,0.3200,4285.7
8,2176,2320,-0.2429,0.0178,0.3315,7.3243,-0.3439,0.3199,4317.3
8,2496,2340,-0.2757,-2.6427,0.3364,9.3888,0.0713,0.3199,4352.3
8,2816,2360,-0.0422,0.7600,0.4932,6.6135,-0.6245,0.3199,4385.8
8,3136,2380,0.3939,0.5879,0.3725,10.2079,-0.3808,0.3201,4426.8
8,3456,2400,-0.1862,-1.9285,0.4238,9.3165,0.0213,0.3204,4462.9
8,3776,2420,0.5146,1.4185,0.3524,10.1516,-0.8925,0.3203,4502.0
8,4096,2440,0.3194,1.2551,0.4050,8.4359,-0.6231,0.3202,4544.0
8,4416,2460,-0.5953,-0.3456,0.6574,7.4837,-0.2673,0.3205,4582.6
8,4736,2480,-0.0002,-0.8796,0.5295,7.0972,-0.4863,0.3205,4617.3
9,64,2500,0.1213,-0.6018,0.6810,8.0365,-0.4710,0.3208,4651.3
9,384,2520,-0.0664,0.8963,0.7158,6.2197,-0.7351,0.3207,4684.8
9,704,2540,0.1620,0.7602,0.4523,7.9566,-0.5963,0.3207,4718.6
9,1024,2560,-0.0956,-0.2903,0.4218,8.2394,-0.4933,0.3210,4755.4
9,1344,2580,-0.2406,-0.1145,0.4405,5.7584,-0.1017,0.3210,4790.7
9,1664,2600,0.5143,-0.4251,0.3564,7.3042,-0.6278,0.3206,4825.7
9,1984,2620,0.0093,-0.1195,0.2406,7.5390,-0.3770,0.3205,4861.3
9,2304,2640,-0.3928,1.4509,0.4553,9.4009,-0.6186,0.3207,4896.1
9,2624,2660,0.0967,0.9978,0.5216,7.3111,-0.3994,0.3209,4931.6
