epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
3,3776,860,0.7921,0.6613,0.1176,0.4493,4.8442,-0.2385,-0.0000,1.0000,0.0000,0.3560,2810.0
3,4096,880,-0.0829,1.1851,0.1860,0.2584,5.1554,-0.1197,-0.0000,1.0000,0.0000,0.3557,2843.1
3,4416,900,0.1068,0.1374,0.1548,0.5362,5.9673,-0.2807,0.0000,1.0000,0.0000,0.3554,2878.7
3,4736,920,-0.2285,0.4435,0.0899,0.4593,4.6296,-0.0990,0.0000,1.0000,0.0000,0.3556,2912.4
4,64,940,0.3534,-1.6764,0.1052,0.1388,8.6155,-0.2014,0.0000,1.0000,0.0000,0.3559,2954.4
4,384,960,-0.3873,-0.3385,0.2124,0.2519,4.5840,-0.1462,0.0000,1.0000,0.0000,0.3555,3004.3
4,704,980,-0.0707,1.9988,0.2545,0.5379,7.0835,-0.2743,-0.0000,1.0000,0.0000,0.3546,3055.2
4,1024,1000,-0.8383,-0.3104,0.1933,0.1993,6.0141,-0.1474,-0.0000,1.0000,0.0000,0.3549,3102.6
4,1344,1020,0.3717,1.8368,0.1785,0.1965,4.7602,-0.0321,0.0000,1.0000,0.0000,0.3543,3149.1
4,1664,1040,0.1779,0.1865,0.0693,0.5136,4.6911,-0.2961,-0.0000,1.0000,0.0000,0.3541,3188.8
4,1984,1060,-0.0733,-0.7356,0.1623,0.7983,4.9953,-0.0644,-0.0000,1.0000,0.0000,0.3540,3233.9
4,2304,1080,-0.5912,0.5493,0.1593,0.3673,8.3050,-0.3329,0.0000,1.0000,0.0000,0.3539,3281.9
4,2624,1100,-0.6458,-0.6920,0.2446,0.2169,7.8437,-0.3352,-0.0000,1.0000,0.0000,0.3544,3317.8
4,2944,1120,0.2854,-2.3992,0.0545,0.0805,8.0784,-0.1421,0.0000,1.0000,0.0000,0.3536,3366.1
4,3264,1140,0.2762,-0.2422,0.0946,0.1427,5.6270,-0.2797,-0.0000,1.0000,0.0000,0.3533,3410.3
4,3584,1160,-0.1958,-1.0124,0.1631,0.1538,6.4993,-0.1566,-0.0000,1.0000,0.0000,0.3539,3448.4
4,3904,1180,0.1079,2.0599,0.2295,0.1511,6.1185,-0.0563,0.0000,1.0000,0.0000,0.3545,3487.3
4,4224,1200,0.2055,-1.9398,0.0993,0.2303,8.8458,-0.2078,0.0000,1.0000,0.0000,0.3537,3521.7
4,4544,1220,0.0191,-1.4520,0.1059,0.1329,5.9543,0.1621,-0.0000,1.0000,0.0000,0.3542,3560.5
4,4864,1240,0.1032,1.0656,0.1416,0.2855,5.7772,-0.3380,0.0000,1.0000,0.0000,0.3544,3596.6
5,192,1260,0.1044,-1.1543,0.3503,0.2071,5.7985,-0.1924,0.0000,1.0000,0.0000,0.3550,3632.2
5,512,1280,-0.5272,0.3378,0.0970,0.2422,7.2412,-0.3253,-0.0000,1.0000,0.0000,0.3550,3664.8
5,832,1300,0.1416,-0.8253,0.1164,0.2189,6.1175,0.0229,0.0000,1.0000,0.0000,0.3547,3699.9
5,1152,1320,-0.2591,-0.3899,0.1370,0.4004,4.6788,0.0308,-0.0000,1.0000,0.0000,0.3550,3776.0
5,1472,1340,-0.0758,2.4575,0.2539,0.2122,5.6817,-0.4203,-0.0000,1.0000,0.0000,0.3544,3813.7
5,1792,1360,-0.0626,1.0214,0.0720,0.1420,7.8654,-0.1909,-0.0000,1.0000,0.0000,0.3543,3870.7
5,2112,1380,-0.3341,-0.4744,0.1071,0.2951,7.8889,-0.0204,0.0000,1.0000,0.0000,0.3542,3907.0
5,2432,1400,0.8405,1.2225,0.1976,0.1314,7.9563,-0.3745,0.0000,1.0000,0.0000,0.3536,3943.1
5,2752,1420,-0.0844,0.2888,0.0924,0.4133,5.5956,-0.1715,-0.0000,1.0000,0.0000,0.3536,3982.1
5,3072,1440,0.0086,-0.6761,0.1291,0.1296,7.9632,-0.0445,0.0000,1.0000,0.0000,0.3534,4044.3
5,3392,1460,-0.0650,2.8542,0.1438,0.1913,6.1050,-0.3062,-0.0000,1.0000,0.0000,0.3535,4086.6
5,3712,1480,-0.5997,-0.8653,0.1272,0.2113,7.3285,-0.1530,-0.0000,1.0000,0.0000,0.3541,4143.7
5,4032,1500,0.1119,1.1362,0.3070,0.1648,5.9124,-0.3102,-0.0000,1.0000,0.0000,0.3535,4212.9
5,4352,1520,-0.2505,-0.7588,0.3730,0.2529,2.9130,0.0563,0.0000,1.0000,0.0000,0.3535,4297.2
5,4672,1540,0.1597,-2.3910,0.1662,0.2472,6.2420,-0.0401,0.0000,1.0000,0.0000,0.3536,4344.8
5,4992,1560,0.3073,0.8829,0.2639,0.2563,4.0179,-0.1898,0.0000,1.0000,0.0000,0.3538,4464.4
6,320,1580,0.0441,0.3207,0.3228,0.2138,2.0900,-0.0601,-0.0000,1.0000,0.0000,0.3539,4506.4
6,640,1600,-0.2588,-1.9664,0.3465,0.0864,5.7240,-0.0598,-0.0000,1.0000,0.0000,0.3539,4545.6
6,960,1620,-0.1789,0.9511,0.0553,0.1218,8.3974,-0.1235,0.0000,1.0000,0.0000,0.3535,4590.7
6,1280,1640,-0.2277,1.6716,0.1242,0.1980,3.9392,-0.1569,-0.0000,1.0000,0.0000,0.3532,4628.2
6,1600,1660,0.2431,-0.7600,0.2654,0.2228,5.1379,-0.1083,-0.0000,1.0000,0.0000,0.3530,4662.4
6,1920,1680,-0.6853,-1.6873,0.3328,0.4607,4.9044,0.0662,0.0000,1.0000,0.0000,0.3531,4698.0
6,2240,1700,0.1431,1.2201,0.0971,0.1478,5.1674,-0.2730,0.0000,1.0000,0.0000,0.3532,4739.9
6,2560,1720,-0.3654,-2.3144,0.1952,0.1661,5.0779,-0.2093,-0.0000,1.0000,0.0000,0.3528,4777.4
6,2880,1740,-0.6855,1.0985,0.0579,0.1510,6.2426,-0.1272,0.0000,1.0000,0.0000,0.3533,4816.9
6,3200,1760,0.4354,-1.5511,0.1824,0.2942,5.9645,0.0529,0.0000,1.0000,0.0000,0.3537,4858.8
6,3520,1780,-0.2606,-2.0836,0.1453,0.2023,5.9167,0.0955,0.0000,1.0000,0.0000,0.3540,4910.9
6,3840,1800,-0.1818,0.8575,0.2113,0.1084,8.2295,-0.3708,0.0000,1.0000,0.0000,0.3542,5036.9
6,4160,1820,0.7689,0.4097,0.1767,0.1590,9.5242,-0.0498,0.0000,1.0000,0.0000,0.3541,5126.6
6,4480,1840,-0.6100,-0.3529,0.2604,0.2756,4.3473,-0.0274,0.0000,1.0000,0.0000,0.3546,5215.0
6,4800,1860,-0.3543,0.3086,0.2792,0.2847,5.0280,0.0538,-0.0000,1.0000,0.0000,0.3546,5333.6
7,128,1880,-0.0169,1.2376,0.0284,0.2204,9.0817,-0.1635,0.0000,1.0000,0.0000,0.3554,5386.3
7,448,1900,0.3665,0.6743,0.0724,0.2135,6.9803,-0.0239,-0.0000,1.0000,0.0000,0.3556,5440.7
7,768,1920,-0.1544,0.2226,0.2994,0.1588,5.3579,-0.0426,-0.0000,1.0000,0.0000,0.3552,5479.7
7,1088,1940,-0.2627,-0.9333,0.0786,0.1203,5.7052,-0.1238,0.0000,1.0000,0.0000,0.3552,5651.1
7,1408,1960,0.3635,1.2822,0.2493,0.1073,8.5789,-0.0756,-0.0000,1.0000,0.0000,0.3551,5762.5
7,1728,1980,-0.7944,-3.0970,0.1807,0.4962,7.1711,0.0362,0.0000,1.0000,0.0000,0.3549,5846.2
7,2048,2000,0.1592,2.1802,0.0597,0.2538,7.1954,-0.1625,0.0000,1.0000,0.0000,0.3548,5902.7
7,2368,2020,0.0184,0.9212,0.1926,0.3433,6.7552,-0.4029,-0.0000,1.0000,0.0000,0.3547,6033.7
7,2688,2040,0.2757,-1.1726,0.1217,0.2070,6.2485,-0.0429,-0.0000,1.0000,0.0000,0.3547,6127.0
7,3008,2060,-0.8662,-0.6987,0.0731,0.1906,6.0751,-0.0287,0.0000,1.0000,0.0000,0.3544,6166.9
7,3328,2080,0.2626,-0.0787,0.2067,0.1261,4.2845,-0.1083,0.0000,1.0000,0.0000,0.3544,6212.3
7,3648,2100,-0.0397,0.5647,0.2293,0.1345,4.5788,-0.1687,0.0000,1.0000,0.0000,0.3546,6241.3
7,3968,2120,0.1205,0.6943,0.1089,0.1833,6.3059,-0.2369,-0.0000,1.0000,0.0000,0.3548,6269.6
7,4288,2140,0.0137,-3.0313,0.2806,0.2522,7.0141,-0.0306,-0.0000,1.0000,0.0000,0.3549,6299.3
7,4608,2160,-0.9880,-1.6240,0.3825,0.3232,6.5792,0.2035,-0.0000,1.0000,0.0000,0.3553,6327.7
7,4928,2180,0.8897,1.5877,0.1322,0.4091,6.0639,-0.1668,0.0000,1.0000,0.0000,0.3552,6356.9
8,256,2200,-0.8213,-3.8889,0.0992,0.2030,8.3054,0.1066,-0.0000,1.0000,0.0000,0.3552,6387.1
8,576,2220,0.2447,-0.3167,0.1657,0.3026,8.2257,0.0197,0.0000,1.0000,0.0000,0.3550,6414.2
8,896,2240,0.2196,1.2890,0.0622,0.1293,7.6403,-0.0961,0.0000,1.0000,0.0000,0.3549,6441.7
