epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
3,3776,860,-0.5574,-1.3111,0.1511,0.2492,10.4491,-0.2692,0.0000,1.0000,0.0000,0.2192,39856.5
3,4096,880,-0.0940,1.8137,0.1148,0.2246,10.2248,-0.3430,0.0000,1.0000,0.0000,0.2196,40014.7
3,4416,900,0.3286,0.5878,0.1107,0.2262,7.9940,-0.2939,0.0000,1.0000,0.0000,0.2190,40143.2
3,4736,920,-0.1356,0.3522,0.1351,0.2530,11.4086,-0.3630,-0.0000,1.0000,0.0000,0.2192,40306.0
4,64,940,0.0478,-2.0067,0.2337,0.1653,9.0662,-0.0915,-0.0000,1.0000,0.0000,0.2197,40503.0
4,384,960,0.2717,1.0156,0.1876,0.1119,8.9814,-0.3384,-0.0000,1.0000,0.0000,0.2197,40667.0
4,704,980,0.1223,-3.0878,0.1655,0.3378,11.7381,-0.1553,-0.0000,1.0000,0.0000,0.2195,40802.0
4,1024,1000,0.3700,1.8440,0.1272,0.2265,10.0782,-0.3148,-0.0000,1.0000,0.0000,0.2195,40932.8
4,1344,1020,-0.4878,-1.8389,0.2653,0.3257,7.5806,-0.0384,0.0000,1.0000,0.0000,0.2190,41065.2
4,1664,1040,0.2034,0.6082,0.1875,0.3557,10.3131,-0.2966,0.0000,1.0000,0.0000,0.2189,41188.9
4,1984,1060,0.6051,3.7787,0.1248,0.3504,11.2922,-0.4887,0.0000,1.0000,0.0000,0.2181,41318.7
4,2304,1080,0.2796,-1.1724,0.2089,0.2220,10.7778,-0.1590,-0.0000,1.0000,0.0000,0.2181,41438.0
4,2624,1100,0.2286,0.1873,0.1256,0.2904,10.9311,-0.3457,0.0000,1.0000,0.0000,0.2178,41560.2
4,2944,1120,-1.5881,-1.9634,0.0739,0.2882,12.3222,-0.3172,-0.0000,1.0000,0.0000,0.2180,41715.5
4,3264,1140,0.8739,0.8339,0.1551,0.3611,10.8138,-0.2955,0.0000,1.0000,0.0000,0.2181,41855.8
4,3584,1160,0.8281,0.0599,0.2320,0.2758,9.6815,-0.1940,0.0000,1.0000,0.0000,0.2185,41986.3
4,3904,1180,-0.1382,0.6770,0.3953,0.3337,9.2625,-0.2221,-0.0000,1.0000,0.0000,0.2178,42147.3
4,4224,1200,-0.8646,-1.2466,0.1480,0.2782,9.4938,-0.1377,0.0000,1.0000,0.0000,0.2177,42291.5
4,4544,1220,-0.1232,-0.0367,0.2709,0.2203,11.7291,-0.3668,-0.0000,1.0000,0.0000,0.2181,42431.6
4,4864,1240,0.4961,-1.5278,0.0552,0.2387,11.5930,-0.3430,0.0000,1.0000,0.0000,0.2183,42569.1
5,192,1260,-1.2657,3.5147,0.4496,0.2069,9.8398,-0.4402,0.0000,1.0000,0.0000,0.2189,42716.3
5,512,1280,-0.0851,0.2239,0.1170,0.3647,10.1777,-0.3996,0.0000,1.0000,0.0000,0.2189,42855.4
5,832,1300,0.5756,1.0007,0.1491,0.4174,12.0874,-0.2959,0.0000,1.0000,0.0000,0.2182,43000.5
5,1152,1320,-0.2220,-0.3662,0.1127,0.2331,11.1564,-0.2793,0.0000,1.0000,0.0000,0.2183,43138.4
5,1472,1340,0.3850,0.2638,0.1484,0.2034,9.2341,-0.1634,-0.0000,1.0000,0.0000,0.2185,43284.4
5,1792,1360,0.3309,-2.0024,0.1921,0.2191,9.5346,-0.1632,0.0000,1.0000,0.0000,0.2184,43430.5
5,2112,1380,0.4167,1.0613,0.1440,0.2235,9.4659,-0.3743,0.0000,1.0000,0.0000,0.2176,43572.1
5,2432,1400,-1.0349,3.5981,0.0427,0.4120,15.0000,-0.5000,-0.0000,1.0000,0.0000,0.2175,43747.3
5,2752,1420,-0.3317,1.7551,0.2784,0.3146,9.5334,-0.3080,0.0000,1.0000,0.0000,0.2173,43892.4
5,3072,1440,0.4683,-0.0388,0.1540,0.2944,10.5330,-0.2696,0.0000,1.0000,0.0000,0.2168,44022.2
5,3392,1460,0.1939,1.1879,0.2018,0.2060,8.2512,-0.3545,-0.0000,1.0000,0.0000,0.2168,44210.3
