epoch,n_episodes,n_success,succ_rate,mean_loss,mean_policy_loss,mean_value_loss,mean_kl,mean_entropy,mean_reward,mean_advantage,mean_ratio,mean_clip_frac,elapsed_s
1,5000,1194,0.2388,0.0151,0.0393,0.1573,0.1590,11.8802,-0.2588,-0.0000,1.0000,0.0000,3285.3
2,5000,1167,0.2334,0.1578,0.1644,0.1662,0.2431,11.4034,-0.2646,0.0000,1.0000,0.0000,2084.9
3,5000,1222,0.2444,-0.1556,-0.1440,0.1592,0.2534,11.6493,-0.2530,-0.0000,1.0000,0.0000,2338.9
4,5000,1230,0.2460,0.1294,0.1373,0.1651,0.2230,11.2819,-0.2511,0.0000,1.0000,0.0000,3434.2
5,5000,1192,0.2384,0.0553,0.0631,0.1601,0.2977,11.7654,-0.2589,-0.0000,1.0000,0.0000,2175.4
6,5000,1181,0.2362,-0.1492,-0.1249,0.1510,0.2113,12.0882,-0.2618,0.0000,1.0000,0.0000,1587.1
7,5000,1173,0.2346,0.2224,0.2213,0.1684,0.2577,10.8840,-0.2633,-0.0000,1.0000,0.0000,1705.9
8,5000,1226,0.2452,0.0393,0.0503,0.1592,0.2258,11.3206,-0.2527,-0.0000,1.0000,0.0000,1781.0
9,5000,1246,0.2492,-0.0421,-0.0297,0.1660,0.1816,11.3595,-0.2416,0.0000,1.0000,0.0000,1916.6
