epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
1,320,20,-0.0963,-1.5930,0.1178,0.0337,10.0282,-0.0410,0.0000,1.0000,0.0000,0.2531,175.8
1,640,40,0.4357,-2.8585,0.4070,0.0235,9.4954,-0.1016,0.0000,1.0000,0.0000,0.2031,333.8
1,960,60,-1.4356,-2.3926,0.1934,0.0788,10.6129,-0.1888,0.0000,1.0000,0.0000,0.2073,501.9
1,1280,80,0.4890,2.0701,0.0488,0.1641,10.4319,-0.3901,-0.0000,1.0000,0.0000,0.2078,666.2
1,1600,100,0.6417,3.2902,0.1362,0.2898,9.5912,-0.4419,-0.0000,1.0000,0.0000,0.2069,830.5
1,1920,120,-0.2537,-1.8184,0.4436,0.4758,8.1515,-0.1515,0.0000,1.0000,0.0000,0.2130,1001.0
1,2240,140,-0.4001,-1.1661,0.1954,0.5721,10.2104,-0.0540,0.0000,1.0000,0.0000,0.2156,1186.2
1,2560,160,0.1497,2.4055,0.0108,0.1845,15.1280,-0.4116,0.0000,1.0000,0.0000,0.2148,1447.3
1,2880,180,-0.1998,0.6682,0.1160,0.1838,12.1111,-0.3239,-0.0000,1.0000,0.0000,0.2181,1631.7
1,3200,200,-0.2446,-4.3046,0.1785,0.1909,12.9831,-0.2801,-0.0000,1.0000,0.0000,0.2194,1782.4
1,3520,220,-0.1402,-0.1769,0.3504,0.2903,8.2093,-0.1576,0.0000,1.0000,0.0000,0.2239,1941.6
1,3840,240,0.7222,4.2152,0.0532,0.2705,11.2697,-0.4895,-0.0000,1.0000,0.0000,0.2221,2074.2
1,4160,260,-1.4848,-2.6039,0.2439,0.1709,10.9955,-0.2374,0.0000,1.0000,0.0000,0.2231,2210.5
1,4480,280,-0.7125,-1.2410,0.2131,0.1178,8.6132,-0.1832,0.0000,1.0000,0.0000,0.2234,2352.2
1,4800,300,1.6605,4.9636,0.0504,0.1357,11.3719,-0.4640,0.0000,1.0000,0.0000,0.2210,2498.1
2,128,320,-1.9395,-4.0443,0.1918,0.1257,11.1309,-0.1116,-0.0000,1.0000,0.0000,0.2260,2648.8
2,448,340,1.3357,2.2185,0.1507,0.1150,9.0996,-0.2835,-0.0000,1.0000,0.0000,0.2239,2778.9
2,768,360,-0.6215,-1.2195,0.0948,0.1385,12.6540,-0.3307,-0.0000,1.0000,0.0000,0.2210,2914.5
2,1088,380,0.1853,0.9610,0.1543,0.1911,8.2640,-0.2839,0.0000,1.0000,0.0000,0.2206,3059.0
2,1408,400,-0.0987,1.3865,0.0624,0.0920,12.3119,-0.4486,0.0000,1.0000,0.0000,0.2194,3203.8
2,1728,420,0.1686,1.3492,0.1999,0.1744,11.5840,-0.2780,0.0000,1.0000,0.0000,0.2203,3352.8
2,2048,440,-0.1232,-0.2452,0.1336,0.1164,8.7065,-0.2521,0.0000,1.0000,0.0000,0.2196,3494.1
2,2368,460,-0.4171,2.0036,0.1468,0.1500,10.6413,-0.4024,0.0000,1.0000,0.0000,0.2205,3635.2
2,2688,480,-0.6554,-3.5099,0.1880,0.1271,10.5112,-0.1480,-0.0000,1.0000,0.0000,0.2206,3780.3
2,3008,500,-1.2387,-2.4150,0.1909,0.1740,9.7343,-0.1673,-0.0000,1.0000,0.0000,0.2220,3939.3
2,3328,520,0.5427,0.7162,0.1959,0.0781,11.2989,-0.4737,-0.0000,1.0000,0.0000,0.2221,4079.4
2,3648,540,1.2439,1.1551,0.1564,0.1087,11.3924,-0.3609,-0.0000,1.0000,0.0000,0.2226,4218.0
2,3968,560,0.3224,-1.8518,0.2427,0.1134,8.4836,-0.0248,-0.0000,1.0000,0.0000,0.2225,4363.9
2,4288,580,0.7844,2.4428,0.0601,0.0855,12.3235,-0.4619,-0.0000,1.0000,0.0000,0.2223,4529.7
2,4608,600,0.2380,-1.2317,0.0557,0.1319,14.6839,-0.4173,-0.0000,1.0000,0.0000,0.2222,4676.3
2,4928,620,-0.1294,-0.6318,0.0943,0.2446,12.6320,-0.2556,-0.0000,1.0000,0.0000,0.2209,4813.9
3,256,640,-0.3438,1.4846,0.1015,0.1387,13.8533,-0.4549,0.0000,1.0000,0.0000,0.2226,4959.1
3,576,660,-0.2731,1.0644,0.1755,0.1442,12.1109,-0.3549,0.0000,1.0000,0.0000,0.2226,5094.8
3,896,680,-0.9375,-0.3958,0.0637,0.1182,14.1285,-0.3490,-0.0000,1.0000,0.0000,0.2224,5222.4
3,1216,700,-1.3885,0.5954,0.1036,0.1254,12.8439,-0.3165,0.0000,1.0000,0.0000,0.2225,5353.2
3,1536,720,0.5953,-0.9081,0.1223,0.1079,12.6612,-0.3023,0.0000,1.0000,0.0000,0.2221,5485.9
3,1856,740,-1.3436,-2.6428,0.1693,0.1751,12.7183,-0.1463,0.0000,1.0000,0.0000,0.2228,5634.4
3,2176,760,0.6810,2.5918,0.1198,0.2045,14.1731,-0.4755,-0.0000,1.0000,0.0000,0.2225,5779.3
3,2496,780,0.7522,-0.6820,0.1858,0.2355,11.0337,-0.2490,0.0000,1.0000,0.0000,0.2231,5913.4
3,2816,800,0.2635,0.7827,0.2839,0.2285,13.1438,-0.3183,-0.0000,1.0000,0.0000,0.2237,6062.0
3,3136,820,-0.5825,-1.6242,0.1838,0.2678,11.4966,-0.2933,0.0000,1.0000,0.0000,0.2231,6190.5
