epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
1,320,20,0.4340,2.1203,0.4529,0.0422,9.9447,-0.7325,0.0000,1.0000,0.0000,0.2313,164.3
1,640,40,-0.3924,-0.7371,0.5880,0.0594,10.0004,-0.2342,0.0000,1.0000,0.0000,0.2156,340.9
1,960,60,-0.4327,-4.7072,0.5368,0.2565,13.7148,-0.3861,0.0000,1.0000,0.0000,0.2135,513.1
1,1280,80,-0.3755,-0.3882,0.1568,0.2449,12.6913,-0.8764,0.0000,1.0000,0.0000,0.2086,684.4
1,1600,100,0.9258,1.2028,0.5786,0.1329,10.1014,-0.6108,0.0000,1.0000,0.0000,0.2075,845.2
1,1920,120,-0.1155,-2.7548,0.7449,0.1791,9.0714,-0.1114,-0.0000,1.0000,0.0000,0.2151,1029.4
1,2240,140,0.1955,1.7957,0.3781,0.2226,9.9078,-0.7336,-0.0000,1.0000,0.0000,0.2138,1228.6
1,2560,160,-0.2952,-2.5725,0.2981,0.1795,14.2673,-0.5179,-0.0000,1.0000,0.0000,0.2152,1485.2
1,2880,180,-0.3880,-0.8650,0.3011,0.1717,12.0247,-0.4112,0.0000,1.0000,0.0000,0.2132,1662.4
1,3200,200,-0.0883,0.0377,0.3361,0.1387,12.4611,-0.7779,-0.0000,1.0000,0.0000,0.2144,1815.0
1,3520,220,0.4221,0.2496,0.3171,0.0848,7.6519,-0.7564,0.0000,1.0000,0.0000,0.2134,1957.9
1,3840,240,-0.1417,-0.8133,0.2196,0.1069,9.9890,-0.6390,0.0000,1.0000,0.0000,0.2122,2090.8
1,4160,260,0.2448,-0.8855,0.6810,0.0487,9.6374,-0.3845,0.0000,1.0000,0.0000,0.2144,2231.1
1,4480,280,0.3056,0.3072,0.5382,0.0883,5.4701,-0.3801,0.0000,1.0000,0.0000,0.2170,2390.1
1,4800,300,0.5110,-1.0529,0.2842,0.0652,12.4808,-0.7790,0.0000,1.0000,0.0000,0.2146,2532.1
2,128,320,-0.8504,-1.2891,0.5609,0.0958,10.9973,-0.5181,0.0000,1.0000,0.0000,0.2151,2683.1
2,448,340,0.1526,0.3599,0.3597,0.0852,9.0589,-0.6442,0.0000,1.0000,0.0000,0.2120,2810.7
2,768,360,0.5389,0.1135,0.3554,0.1229,11.1413,-0.7383,-0.0000,1.0000,0.0000,0.2112,2959.0
2,1088,380,-0.0776,0.8111,0.4045,0.2171,7.8571,-0.6009,0.0000,1.0000,0.0000,0.2116,3089.7
2,1408,400,-1.0759,1.4815,0.1445,0.1041,12.5423,-0.8861,-0.0000,1.0000,0.0000,0.2122,3247.1
2,1728,420,0.1497,-1.4497,0.2893,0.3091,11.7702,-0.6274,0.0000,1.0000,0.0000,0.2112,3387.2
2,2048,440,-0.0573,-0.9470,0.2961,0.2542,7.6897,-0.3714,0.0000,1.0000,0.0000,0.2123,3536.2
2,2368,460,0.6012,2.0346,0.4971,0.3642,9.3245,-0.7609,-0.0000,1.0000,0.0000,0.2115,3673.2
