epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
3,3776,860,-0.7205,-1.2631,0.2306,0.4388,12.2625,-0.2709,-0.0000,1.0000,0.0000,0.2389,7117.2
3,4096,880,-0.5950,-1.6550,0.1074,0.5803,11.5199,-0.0474,-0.0000,1.0000,0.0000,0.2391,7254.6
3,4416,900,0.4836,0.0880,0.1527,0.0848,9.1938,-0.2167,0.0000,1.0000,0.0000,0.2392,7382.2
3,4736,920,-1.0107,3.3015,0.1136,0.1595,12.9207,-0.4422,0.0000,1.0000,0.0000,0.2393,7563.5
4,64,940,0.2620,-3.2122,0.2236,0.2496,10.2372,-0.1278,-0.0000,1.0000,0.0000,0.2395,7756.1
4,384,960,-0.1631,-1.0999,0.1356,0.2350,11.8700,-0.2727,-0.0000,1.0000,0.0000,0.2393,7963.4
4,704,980,1.2509,-0.5346,0.0590,0.3364,11.9551,-0.1557,-0.0000,1.0000,0.0000,0.2389,8596.2
4,1024,1000,0.3753,3.4054,0.3040,0.1586,10.9836,-0.4768,0.0000,1.0000,0.0000,0.2385,8834.1
4,1344,1020,0.5370,0.4357,0.1429,0.2338,8.3338,-0.1160,-0.0000,1.0000,0.0000,0.2384,9110.8
4,1664,1040,-0.5184,-0.9665,0.1874,0.3315,9.8091,-0.0602,-0.0000,1.0000,0.0000,0.2387,9271.5
4,1984,1060,0.3477,1.4836,0.1110,0.3274,10.9572,-0.3889,-0.0000,1.0000,0.0000,0.2386,9405.9
4,2304,1080,-0.4040,-1.3965,0.1847,0.1797,12.7491,-0.1955,0.0000,1.0000,0.0000,0.2391,9563.8
4,2624,1100,1.1325,-0.3440,0.2230,0.2333,11.9974,-0.1655,0.0000,1.0000,0.0000,0.2383,9697.0
4,2944,1120,-0.8531,0.0184,0.0529,0.1037,12.9223,-0.3343,0.0000,1.0000,0.0000,0.2391,9842.3
4,3264,1140,-1.2083,1.6946,0.0950,0.2034,13.2811,-0.3968,0.0000,1.0000,0.0000,0.2399,9980.5
4,3584,1160,-0.5296,-6.6152,0.0570,0.2081,11.4997,0.0414,0.0000,1.0000,0.0000,0.2410,10186.4
4,3904,1180,1.2190,-0.9449,0.2465,0.1066,8.8982,-0.0746,-0.0000,1.0000,0.0000,0.2407,10337.3
4,4224,1200,0.6681,0.1884,0.1875,0.1028,9.7768,-0.0973,0.0000,1.0000,0.0000,0.2409,10492.5
4,4544,1220,0.5285,0.5270,0.2200,0.1095,11.9772,-0.2131,-0.0000,1.0000,0.0000,0.2406,10700.1
4,4864,1240,0.3051,-0.4680,0.1550,0.0994,11.4145,-0.3565,0.0000,1.0000,0.0000,0.2407,11079.3
5,192,1260,-0.5621,5.6354,0.2274,0.3413,9.9222,-0.4910,0.0000,1.0000,0.0000,0.2411,11252.7
5,512,1280,-0.0600,-1.8403,0.1180,0.2079,11.0038,-0.3289,-0.0000,1.0000,0.0000,0.2414,11449.9
5,832,1300,0.9636,-0.0579,0.1104,0.3983,12.8106,-0.2572,-0.0000,1.0000,0.0000,0.2407,11586.7
5,1152,1320,-0.1187,4.2865,0.0714,0.1856,11.7383,-0.4305,-0.0000,1.0000,0.0000,0.2407,11730.5
5,1472,1340,0.6189,-2.0597,0.1378,0.1256,11.5666,-0.2482,-0.0000,1.0000,0.0000,0.2407,11944.1
5,1792,1360,-1.8013,-4.1203,0.2609,0.3037,11.2412,-0.1314,0.0000,1.0000,0.0000,0.2407,12242.3
5,2112,1380,-0.7766,2.0096,0.1836,0.2111,10.3488,-0.4117,-0.0000,1.0000,0.0000,0.2406,12356.1
5,2432,1400,-0.1533,-1.8937,0.0662,0.2975,15.9451,-0.3114,0.0000,1.0000,0.0000,0.2406,12459.2
5,2752,1420,1.2366,3.0686,0.1574,0.7675,9.2435,-0.2593,0.0000,1.0000,0.0000,0.2403,12554.1
5,3072,1440,-1.9471,0.5734,0.2287,0.1838,10.6924,-0.2378,0.0000,1.0000,0.0000,0.2402,12664.6
5,3392,1460,0.9379,0.7393,0.1784,0.2493,8.4751,-0.2195,-0.0000,1.0000,0.0000,0.2401,12769.0
5,3712,1480,0.1533,-0.6464,0.1453,0.2036,12.6415,-0.1527,0.0000,1.0000,0.0000,0.2404,12889.2
5,4032,1500,-0.9122,1.4320,0.1050,0.6207,8.8761,-0.3004,-0.0000,1.0000,0.0000,0.2406,12998.9
5,4352,1520,2.1126,6.4313,0.0767,0.3782,13.7730,-0.3874,0.0000,1.0000,0.0000,0.2407,13108.0
5,4672,1540,1.3390,0.1407,0.2734,0.4535,7.0489,-0.0678,-0.0000,1.0000,0.0000,0.2405,13215.1
5,4992,1560,-0.5167,0.3677,0.0606,0.3643,11.8881,-0.3112,0.0000,1.0000,0.0000,0.2401,13316.6
6,320,1580,-0.3466,1.1782,0.2375,0.4232,10.1304,-0.0949,-0.0000,1.0000,0.0000,0.2406,13434.2
6,640,1600,0.0959,-3.0721,0.3288,0.2437,9.9941,-0.1721,-0.0000,1.0000,0.0000,0.2404,13539.9
6,960,1620,-1.4947,-3.2206,0.1196,0.2283,11.5856,-0.2269,0.0000,1.0000,0.0000,0.2403,13644.7
6,1280,1640,-0.7766,-2.9099,0.0997,0.1667,12.8447,-0.2706,-0.0000,1.0000,0.0000,0.2401,13751.3
6,1600,1660,-0.4794,3.2966,0.1275,0.2894,11.0430,-0.4129,-0.0000,1.0000,0.0000,0.2400,13850.4
6,1920,1680,0.8042,-4.8066,0.0926,0.3134,10.2436,-0.0129,-0.0000,1.0000,0.0000,0.2401,13953.9
6,2240,1700,0.4947,3.8696,0.2333,0.3951,11.3198,-0.4039,0.0000,1.0000,0.0000,0.2397,14048.4
6,2560,1720,0.4931,-4.8804,0.1735,0.1068,15.5634,-0.1896,-0.0000,1.0000,0.0000,0.2393,14146.4
6,2880,1740,0.1012,-0.7609,0.1401,0.1311,11.9608,-0.3563,0.0000,1.0000,0.0000,0.2390,14235.6
6,3200,1760,-1.4408,3.8925,0.0949,0.1849,12.0300,-0.3857,0.0000,1.0000,0.0000,0.2391,14330.3
6,3520,1780,0.5509,-0.1317,0.0927,0.1436,8.2810,-0.3175,0.0000,1.0000,0.0000,0.2394,14430.7
6,3840,1800,0.0509,0.0421,0.1836,0.2249,12.5580,-0.2693,-0.0000,1.0000,0.0000,0.2395,14531.3
6,4160,1820,0.7335,-0.7238,0.2224,0.0988,10.7042,-0.1368,-0.0000,1.0000,0.0000,0.2397,14637.5
6,4480,1840,0.6030,-0.4602,0.2869,0.4775,8.8578,-0.2651,0.0000,1.0000,0.0000,0.2398,14741.0
6,4800,1860,-0.8099,-0.0880,0.0406,0.2642,14.7264,-0.4445,0.0000,1.0000,0.0000,0.2394,14836.7
7,128,1880,-0.8504,-2.0628,0.1396,0.0993,12.5652,-0.1836,-0.0000,1.0000,0.0000,0.2396,14951.9
7,448,1900,0.4890,1.9448,0.0904,0.1065,9.7835,-0.3290,-0.0000,1.0000,0.0000,0.2399,15095.9
7,768,1920,0.2631,3.5629,0.2574,0.2091,13.0941,-0.5362,-0.0000,1.0000,0.0000,0.2396,15210.1
7,1088,1940,-0.2486,-2.5269,0.1976,0.2093,9.2645,-0.0644,0.0000,1.0000,0.0000,0.2396,15326.0
7,1408,1960,-0.7580,1.4146,0.1128,0.1281,13.9882,-0.3816,-0.0000,1.0000,0.0000,0.2396,15458.1
7,1728,1980,0.1716,0.8767,0.1265,0.2016,12.4695,-0.2086,-0.0000,1.0000,0.0000,0.2395,15563.3
7,2048,2000,0.4748,-2.0048,0.0445,0.4302,8.5946,-0.0957,-0.0000,1.0000,0.0000,0.2395,15665.1
7,2368,2020,0.8271,-0.2120,0.2606,0.3956,11.5818,-0.2589,0.0000,1.0000,0.0000,0.2394,15770.9
7,2688,2040,0.2274,-2.4717,0.2232,0.4297,8.7925,-0.1856,-0.0000,1.0000,0.0000,0.2391,15865.9
7,3008,2060,-0.3235,2.2548,0.1633,0.3160,9.1522,-0.2622,0.0000,1.0000,0.0000,0.2390,15967.8
7,3328,2080,1.6285,0.8107,0.0874,0.3155,10.2736,-0.3730,0.0000,1.0000,0.0000,0.2389,16079.9
7,3648,2100,-0.1707,-0.2192,0.1350,0.2820,11.4948,-0.2898,-0.0000,1.0000,0.0000,0.2389,16191.0
7,3968,2120,-0.5010,-0.9445,0.2735,0.1956,8.1457,-0.1410,0.0000,1.0000,0.0000,0.2388,16295.0
7,4288,2140,-0.2132,1.5812,0.0869,0.2921,11.8659,-0.4475,-0.0000,1.0000,0.0000,0.2391,16389.9
7,4608,2160,1.2305,3.3275,0.1018,0.2498,14.0185,-0.4745,0.0000,1.0000,0.0000,0.2388,16480.5
7,4928,2180,0.2083,-2.1783,0.1492,0.2762,12.3719,-0.1907,0.0000,1.0000,0.0000,0.2387,16586.1
8,256,2200,-1.1535,-0.0024,0.0605,0.1345,14.8606,-0.3672,-0.0000,1.0000,0.0000,0.2392,16715.8
8,576,2220,0.9083,1.9249,0.1578,0.2617,10.8279,-0.3010,0.0000,1.0000,0.0000,0.2390,16827.8
8,896,2240,0.3176,-0.3568,0.1362,0.1697,12.6055,-0.3034,-0.0000,1.0000,0.0000,0.2388,16945.5
8,1216,2260,0.3988,1.6787,0.1337,0.3592,10.9160,-0.3015,0.0000,1.0000,0.0000,0.2387,17048.4
8,1536,2280,0.8459,1.2975,0.1531,0.1574,11.6249,-0.3382,0.0000,1.0000,0.0000,0.2386,17149.6
8,1856,2300,-0.0249,-2.5614,0.1277,0.1948,12.6841,-0.1030,0.0000,1.0000,0.0000,0.2387,17259.6
8,2176,2320,-1.1819,-3.5405,0.0940,0.1482,13.9612,-0.2763,-0.0000,1.0000,0.0000,0.2386,17368.9
8,2496,2340,-0.8032,-0.9958,0.1317,0.1638,11.5598,-0.2887,-0.0000,1.0000,0.0000,0.2388,17470.3
8,2816,2360,0.1064,2.3979,0.1086,0.2932,13.0552,-0.3709,0.0000,1.0000,0.0000,0.2389,17578.7
8,3136,2380,-0.4264,-1.5679,0.1159,0.1480,10.8824,-0.2303,0.0000,1.0000,0.0000,0.2390,17693.0
8,3456,2400,1.3674,1.4837,0.0656,0.3232,15.7408,-0.4016,0.0000,1.0000,0.0000,0.2390,17809.7
8,3776,2420,-0.8706,-1.0614,0.2853,0.2250,11.6819,-0.2332,-0.0000,1.0000,0.0000,0.2393,17931.1
8,4096,2440,-0.1874,-0.0625,0.1051,0.1793,11.1831,-0.1920,-0.0000,1.0000,0.0000,0.2395,18064.1
8,4416,2460,1.0105,-2.5361,0.2022,0.2485,8.3434,-0.1745,0.0000,1.0000,0.0000,0.2397,18179.8
8,4736,2480,0.2785,5.5518,0.0597,0.1807,12.4752,-0.4977,-0.0000,1.0000,0.0000,0.2397,18294.7
9,64,2500,-0.3529,-1.1065,0.3908,0.1319,9.0055,-0.0234,0.0000,1.0000,0.0000,0.2399,18420.8
9,384,2520,0.4596,-0.0842,0.1521,0.2803,10.3071,-0.3210,0.0000,1.0000,0.0000,0.2399,18539.2
9,704,2540,0.0762,-2.6239,0.1075,0.2823,11.7512,-0.1855,-0.0000,1.0000,0.0000,0.2396,18643.2
9,1024,2560,-0.2568,-2.5655,0.1155,0.2032,11.2781,-0.1418,0.0000,1.0000,0.0000,0.2394,18746.6
9,1344,2580,-0.1605,-0.0382,0.1403,0.2192,8.7776,-0.0081,-0.0000,1.0000,0.0000,0.2396,18865.3
9,1664,2600,0.1226,1.0917,0.1352,0.2164,9.9587,-0.0981,0.0000,1.0000,0.0000,0.2397,18980.9
9,1984,2620,-0.6491,-1.4109,0.0778,0.1070,12.6577,-0.2589,-0.0000,1.0000,0.0000,0.2398,19100.7
9,2304,2640,0.0680,3.0352,0.1850,0.1171,12.5967,-0.2901,-0.0000,1.0000,0.0000,0.2399,19221.2
9,2624,2660,1.5385,-0.7868,0.2433,0.1729,12.6009,-0.0847,0.0000,1.0000,0.0000,0.2396,19345.7
