epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
8,2176,2320,0.5005,-0.2336,0.4836,6.0503,-0.2278,0.3397,4334.3
8,2496,2340,-0.1418,-0.7653,0.2003,7.3390,0.1832,0.3400,4361.6
8,2816,2360,0.4599,0.7695,0.1614,5.2680,-0.3694,0.3400,4389.2
8,3136,2380,0.1984,1.2939,0.1987,6.4375,-0.5059,0.3404,4421.9
8,3456,2400,0.1733,-1.7255,0.2225,6.2112,-0.3350,0.3403,4449.3
8,3776,2420,-0.0353,1.0506,0.0581,5.0509,-0.5154,0.3403,4475.2
8,4096,2440,0.1556,-1.0684,0.1058,5.2615,-0.2571,0.3402,4503.9
8,4416,2460,0.1495,1.1773,0.1176,5.3115,-0.6174,0.3405,4535.2
8,4736,2480,-0.3744,-0.7692,0.1252,4.2478,-0.1449,0.3406,4627.2
9,64,2500,0.3792,0.1839,0.0736,6.7972,-0.6022,0.3406,4728.7
9,384,2520,-0.0437,-1.2677,0.2988,4.1884,-0.1082,0.3408,4771.5
9,704,2540,0.1812,-1.3238,0.1861,5.8498,-0.3511,0.3406,4802.0
9,1024,2560,0.0876,-0.2678,0.2099,5.2584,-0.3325,0.3404,4830.8
9,1344,2580,-0.2041,-0.6289,0.0838,3.9377,0.0070,0.3404,4859.8
9,1664,2600,0.4008,0.7057,0.0881,3.5101,-0.3629,0.3403,4888.0
9,1984,2620,0.1682,-0.2929,0.1172,4.8893,-0.3686,0.3402,4914.8
9,2304,2640,-0.1075,-0.7642,0.0695,6.1078,-0.3741,0.3399,4939.6
9,2624,2660,-0.3993,-1.3648,0.1145,6.2640,-0.2914,0.3397,4966.8
9,2944,2680,-0.0407,-0.7541,0.0695,6.6532,-0.2495,0.3395,4993.5
9,3264,2700,-0.0762,0.1141,0.0720,4.5392,-0.6391,0.3399,5020.0
9,3584,2720,0.3632,0.1059,0.0966,3.8799,-0.5311,0.3399,5051.5
9,3904,2740,0.0848,-0.1806,0.1441,4.8751,0.0240,0.3402,5097.0
9,4224,2760,0.0350,-0.9053,0.1841,7.1440,-0.6268,0.3398,5138.5
9,4544,2780,-0.5403,-1.3560,0.1851,5.9587,0.1544,0.3401,5182.6
9,4864,2800,0.3997,0.9779,0.0354,4.2769,-0.7729,0.3399,5227.4
10,192,2820,0.1268,0.8354,0.1034,5.4839,-0.3443,0.3400,5286.7
10,512,2840,0.2473,0.7167,0.0537,7.5955,-0.7296,0.3400,5320.4
10,832,2860,-0.2732,0.5098,0.1384,5.6608,-0.1589,0.3399,5368.0
10,1152,2880,0.2661,-0.5080,0.1253,5.2700,0.0210,0.3397,5407.8
10,1472,2900,0.0968,-0.1066,0.1827,5.3038,-0.3726,0.3397,5467.9
10,1792,2920,0.2011,0.6416,0.1410,7.1336,-0.5042,0.3395,5508.3
10,2112,2940,0.0871,-0.8286,0.1730,5.9973,0.1044,0.3394,5536.5
10,2432,2960,0.3070,-0.0671,0.1819,5.8845,-0.4860,0.3392,5565.6
10,2752,2980,-0.1482,-0.3384,0.1636,5.7201,-0.6170,0.3395,5604.4
10,3072,3000,0.0970,0.0439,0.1791,7.0088,-0.3673,0.3394,5633.8
10,3392,3020,0.0843,-0.2428,0.1697,6.2856,-0.4899,0.3394,5664.1
10,3712,3040,-0.1616,0.2109,0.1992,6.1920,-0.2717,0.3395,5692.9
10,4032,3060,0.2336,-0.5307,0.1596,5.3149,-0.4936,0.3395,5722.9
10,4352,3080,0.0251,0.7234,0.1033,4.4640,-0.4881,0.3396,5751.5
10,4672,3100,0.0978,0.9168,0.1372,6.4289,-0.5472,0.3397,5781.9
10,4992,3120,0.0147,0.4346,0.1120,3.5316,0.0217,0.3400,5810.2
11,320,3140,0.1004,-0.6299,0.1109,4.1193,0.0133,0.3401,5842.9
11,640,3160,-0.1493,-2.0937,0.1251,5.3318,-0.0082,0.3399,5877.8
11,960,3180,-0.0412,-0.4082,0.4235,7.5283,-0.0191,0.3399,5916.0
11,1280,3200,-0.2481,-0.1340,0.3181,6.0790,-0.4018,0.3397,5949.2
11,1600,3220,0.2172,-0.4966,0.1856,4.0915,-0.4606,0.3399,5981.9
11,1920,3240,0.3242,-0.2846,0.1687,4.9522,0.1117,0.3398,6011.2
11,2240,3260,-0.1047,-0.8151,0.1825,6.7655,-0.6207,0.3397,6043.3
11,2560,3280,-0.1995,-0.8598,0.2044,4.9206,-0.2300,0.3396,6080.8
11,2880,3300,0.1581,0.3936,0.1583,6.4061,-0.7457,0.3394,6135.4
11,3200,3320,0.2086,0.4617,0.1929,6.3189,-0.4719,0.3395,6176.9
11,3520,3340,-0.2153,-0.8544,0.1735,5.5239,0.1854,0.3398,6253.1
11,3840,3360,0.3689,-0.6033,0.1353,4.1673,-0.3829,0.3398,6292.4
11,4160,3380,0.1394,0.5435,0.0683,6.2744,-0.2255,0.3399,6345.6
11,4480,3400,-0.2860,-0.8305,0.1555,4.3902,-0.0347,0.3399,6375.1
11,4800,3420,-0.3418,-0.7588,0.2655,4.6889,0.4102,0.3402,6405.0
12,128,3440,0.0602,-0.6872,0.1887,7.2747,-0.2453,0.3406,6443.5
12,448,3460,0.0705,-0.6620,0.1880,5.4672,0.1394,0.3403,6496.1
12,768,3480,0.0553,-0.6888,0.1959,3.8524,-0.0977,0.3401,6588.4
12,1088,3500,0.0022,1.1550,0.0950,4.9982,-0.7472,0.3402,6656.2
12,1408,3520,0.0031,-0.3852,0.2599,5.9995,-0.1359,0.3401,6701.3
12,1728,3540,0.3320,-0.6290,0.1540,5.2066,0.0097,0.3400,6730.0
12,2048,3560,0.5600,1.9081,0.1421,6.6096,-0.6487,0.3398,6763.8
12,2368,3580,-0.2493,0.2779,0.0709,5.4942,-0.1095,0.3397,6791.5
12,2688,3600,0.1127,-1.0693,0.2747,5.2701,0.3723,0.3396,6820.0
12,3008,3620,-0.2590,-1.7417,0.3664,5.9549,0.0127,0.3395,6849.8
12,3328,3640,0.0827,0.1827,0.1402,4.3239,-0.3526,0.3396,6879.3
12,3648,3660,0.0193,0.2610,0.1740,4.5002,-0.0300,0.3397,6913.0
12,3968,3680,0.2074,0.4607,0.0895,3.7921,-0.6192,0.3395,6947.1
12,4288,3700,-0.4726,-0.6213,0.1270,5.4366,-0.1089,0.3395,6979.1
12,4608,3720,-0.5849,-1.9799,0.1878,5.3922,0.3879,0.3397,7009.5
12,4928,3740,0.3705,-1.5625,0.3092,6.4591,-0.2212,0.3398,7042.1
13,256,3760,-0.0013,1.0375,0.1705,5.7619,-0.3549,0.3398,7072.4
13,576,3780,0.1953,0.0982,0.1684,6.7606,-0.3564,0.3398,7100.3
13,896,3800,0.2203,0.1218,0.5656,6.5503,-0.2374,0.3398,7129.3
13,1216,3820,-0.1475,0.3262,0.3554,6.9793,-0.5001,0.3396,7158.0
13,1536,3840,0.3541,0.0142,0.3295,5.8320,-0.1407,0.3394,7186.4
13,1856,3860,-0.3926,-1.6683,0.2483,7.3718,-0.1428,0.3395,7223.2
13,2176,3880,-0.0550,0.7653,0.2266,5.5710,-0.2440,0.3395,7250.8
13,2496,3900,0.0477,0.3534,0.3710,7.1530,-0.2063,0.3393,7281.4
13,2816,3920,0.2248,0.5089,0.2882,5.0156,-0.7578,0.3394,7313.3
13,3136,3940,0.0463,-0.6596,0.3072,6.9624,-0.2309,0.3393,7345.8
13,3456,3960,-0.0771,-0.2564,0.3539,7.3104,0.4984,0.3395,7378.2
13,3776,3980,0.1918,0.2851,0.1994,6.1880,-0.5059,0.3394,7411.1
13,4096,4000,-0.1608,-0.3085,0.1229,4.6728,-0.0103,0.3396,7440.9
13,4416,4020,-0.1439,-0.1846,0.1723,5.5640,-0.0296,0.3396,7470.3
13,4736,4040,0.2438,-0.0845,0.2442,4.8069,-0.3551,0.3396,7499.9
14,64,4060,0.2528,-0.7094,0.1864,8.5206,-0.3310,0.3398,7529.4
14,384,4080,-0.3852,-1.5884,0.3029,4.3603,-0.6177,0.3397,7560.4
14,704,4100,-0.1140,0.2024,0.2095,6.4100,-0.5971,0.3394,7589.3
14,1024,4120,0.1656,-0.2788,0.2385,4.6443,-0.7618,0.3395,7617.3
14,1344,4140,-0.5071,-0.4987,0.3666,4.8685,-0.2398,0.3395,7647.8
14,1664,4160,-0.2013,0.3175,0.1623,4.2317,-0.3648,0.3396,7677.1
14,1984,4180,0.0243,-1.0381,0.2752,4.1835,-0.2508,0.3397,7711.3
14,2304,4200,0.3461,-0.3220,0.2514,6.2604,-0.6362,0.3394,7743.0
14,2624,4220,-0.4528,-1.0331,0.2160,4.8443,-0.1687,0.3394,7783.9
14,2944,4240,0.2070,-1.0479,0.1212,6.3702,-0.4869,0.3391,7812.0
14,3264,4260,-0.1992,-0.8184,0.1235,4.1136,-0.6298,0.3393,7848.3
14,3584,4280,-0.0562,-0.3519,0.1836,3.6085,-0.2459,0.3393,7875.9
14,3904,4300,0.3428,-0.8729,0.1639,3.2829,0.2196,0.3395,7905.5
14,4224,4320,0.0623,-0.8071,0.4172,5.5296,-0.5113,0.3393,7932.5
14,4544,4340,-0.0509,-0.4659,0.2292,4.2177,0.4022,0.3395,7957.8
14,4864,4360,0.0832,-0.8222,0.1994,5.1794,-0.2250,0.3394,7980.5
15,192,4380,0.1082,0.2463,0.1832,5.2793,0.1441,0.3397,8007.5
15,512,4400,0.1388,1.4012,0.1264,4.7605,-0.7898,0.3396,8033.5
15,832,4420,-0.1329,-0.4839,0.2829,5.4614,0.1185,0.3394,8062.6
15,1152,4440,-0.0233,0.4804,0.1107,4.8909,-0.2186,0.3394,8099.0
15,1472,4460,-0.3162,-0.6499,0.1213,4.5032,-0.0079,0.3393,8127.7
15,1792,4480,0.2430,-1.1120,0.1931,6.7481,-0.6176,0.3394,8155.7
15,2112,4500,0.3129,-0.1046,0.1396,4.2617,-0.1017,0.3395,8181.3
15,2432,4520,0.0497,-0.3902,0.1188,5.3734,-0.6212,0.3395,8206.1
15,2752,4540,0.0623,0.7890,0.1393,4.7158,-0.6623,0.3395,8232.9
15,3072,4560,0.2610,-0.3183,0.0628,4.7657,-0.2550,0.3393,8257.2
15,3392,4580,-0.0108,0.3940,0.1554,4.7700,-0.2454,0.3393,8281.4
15,3712,4600,-0.0937,-0.7195,0.2344,6.3502,-0.3836,0.3395,8306.9
15,4032,4620,0.2770,0.3347,0.1533,5.0016,-0.6524,0.3395,8331.4
15,4352,4640,-0.0319,-0.3783,0.2037,3.5628,-0.2482,0.3394,8357.0
15,4672,4660,-0.1914,0.0833,0.1803,5.7818,-0.0540,0.3395,8382.6
15,4992,4680,0.0651,0.0176,0.4564,4.7651,-0.1210,0.3397,8405.5
16,320,4700,-0.4794,-2.0874,0.2145,4.6243,0.0171,0.3399,8431.7
16,640,4720,0.2099,1.1917,0.1667,5.2469,-0.2642,0.3400,8456.5
16,960,4740,0.3584,0.6067,0.2689,5.2304,-0.1614,0.3400,8481.8
16,1280,4760,-0.0388,0.8143,0.2338,4.1344,-0.6574,0.3399,8507.2
16,1600,4780,-0.0456,-0.6009,0.2000,3.5296,-0.4863,0.3399,8531.7
16,1920,4800,-0.2698,0.0208,0.2021,4.6870,0.0659,0.3399,8555.4
16,2240,4820,0.1948,-0.4696,0.3248,5.7557,-0.2496,0.3398,8578.2
16,2560,4840,0.0244,-0.5406,0.1684,3.7764,0.0282,0.3398,8604.6
16,2880,4860,-0.1723,-0.1597,0.1516,5.3785,-0.3911,0.3398,8629.0
16,3200,4880,-0.1499,-0.7213,0.1086,6.6509,-0.7235,0.3399,8653.4
16,3520,4900,-0.1788,-0.6621,0.2252,5.5201,-0.2700,0.3399,8677.9
16,3840,4920,0.3867,-0.4187,0.1904,5.5942,-0.3979,0.3398,8701.9
16,4160,4940,0.3870,-1.0381,0.2940,7.5794,-0.1277,0.3398,8726.0
16,4480,4960,-0.3765,0.5458,0.1864,4.0154,-0.5992,0.3397,8750.3
16,4800,4980,0.1124,-0.6642,0.1685,5.0928,0.0290,0.3398,8775.9
17,128,5000,-0.2083,0.8637,0.3630,7.6037,-0.1543,0.3401,8801.7
17,448,5020,0.1302,0.4528,0.1919,5.6085,-0.1228,0.3402,8825.9
17,768,5040,-0.0448,-0.2910,0.4369,3.8447,-0.7377,0.3401,8850.4
17,1088,5060,-0.1801,-0.9742,0.3845,4.2741,-0.3731,0.3401,8875.7
17,1408,5080,0.0532,0.2098,0.4251,4.4191,-0.5169,0.3401,8903.8
17,1728,5100,0.0327,-0.6338,0.6363,4.3689,-0.2537,0.3399,8929.3
17,2048,5120,0.4339,1.1620,0.5433,5.5191,-0.8864,0.3397,8954.0
17,2368,5140,0.0384,-0.8382,0.6759,5.7797,-0.4943,0.3397,8980.9
17,2688,5160,0.0117,-1.0044,0.4341,5.6338,-0.1978,0.3396,9008.3
17,3008,5180,0.0051,-1.4997,0.3700,5.5501,-0.0052,0.3395,9036.8
17,3328,5200,-0.1128,-0.2466,0.0706,4.3585,-0.7413,0.3395,9062.2
17,3648,5220,-0.1827,0.0521,0.2898,4.7077,-0.5254,0.3396,9088.5
17,3968,5240,0.2013,0.1956,0.4892,5.3622,-0.4898,0.3395,9115.5
17,4288,5260,-0.2094,-1.9087,0.4165,5.9645,-0.0162,0.3394,9139.6
17,4608,5280,0.2825,-0.0866,0.2339,4.9493,0.1174,0.3396,9164.9
17,4928,5300,0.2997,0.7881,0.2255,5.7754,-0.4894,0.3395,9189.9
18,256,5320,0.0057,-2.0326,0.0989,5.6820,-0.0699,0.3397,9215.0
18,576,5340,0.0623,-1.2409,0.0556,6.2877,-0.2280,0.3396,9237.3
18,896,5360,0.5664,0.2245,0.0707,5.6880,-0.2230,0.3395,9261.2
18,1216,5380,0.2053,-0.9608,0.1951,6.5552,-0.5124,0.3395,9286.2
18,1536,5400,0.3232,0.3703,0.1527,5.2445,-0.3744,0.3395,9310.2
18,1856,5420,0.2644,0.8933,0.2337,5.6590,-0.2858,0.3395,9340.8
18,2176,5440,-0.3146,-0.5568,0.2920,4.7749,0.0328,0.3397,9371.2
18,2496,5460,0.2013,0.0263,0.1872,6.6025,-0.0724,0.3398,9400.1
18,2816,5480,0.1860,0.3575,0.2854,4.8424,-0.6130,0.3398,9430.0
18,3136,5500,0.2228,-1.0203,0.1674,6.2098,-0.4783,0.3397,9457.8
18,3456,5520,-0.1392,-0.8187,0.6416,6.3409,0.1192,0.3398,9485.3
18,3776,5540,0.3099,-0.7453,0.5000,5.7098,-0.7641,0.3397,9512.3
18,4096,5560,0.2208,-0.2873,0.2878,5.5527,-0.0097,0.3397,9539.1
18,4416,5580,-0.3833,-0.9255,0.2388,5.2864,-0.1208,0.3398,9567.0
18,4736,5600,-0.1997,-0.5109,0.2154,4.1785,-0.2910,0.3399,9594.4
19,64,5620,0.4299,0.5660,0.1241,6.1450,-0.2310,0.3399,9622.0
19,384,5640,-0.1161,1.2163,0.0750,3.2070,-1.0000,0.3399,9654.2
19,704,5660,0.2655,-0.2154,0.3023,6.1127,-0.5973,0.3396,9678.3
19,1024,5680,-0.1269,-0.1837,0.2334,5.5568,-0.2511,0.3396,9705.0
19,1344,5700,-0.0733,-0.4375,0.1742,3.8563,-0.3767,0.3395,9730.7
19,1664,5720,0.0032,0.4392,0.1986,4.8640,-0.3898,0.3394,9756.7
19,1984,5740,0.2963,0.8333,0.2399,4.0382,-0.5100,0.3395,9780.9
19,2304,5760,0.1200,-0.7919,0.1183,5.7417,-0.4744,0.3395,9804.2
19,2624,5780,0.0679,-1.2386,0.1291,5.4534,-0.1480,0.3396,9829.6
19,2944,5800,0.0839,-1.0925,0.2002,6.2045,-0.4993,0.3394,9856.1
19,3264,5820,-0.0748,1.2663,0.0895,4.5379,-0.6453,0.3395,9882.6
19,3584,5840,0.0387,-0.5065,0.1375,5.0826,-0.3714,0.3396,9910.9
19,3904,5860,0.0633,-0.1493,0.0923,4.3324,-0.0049,0.3397,9937.7
19,4224,5880,0.2716,-0.7393,0.1162,4.1697,-0.3698,0.3396,9964.0
19,4544,5900,0.0369,0.0336,0.2535,4.5375,0.0431,0.3399,9996.8
19,4864,5920,0.2977,-0.0892,0.2359,4.4553,-0.3894,0.3398,10022.4
20,192,5940,0.1202,-0.5172,0.3250,5.5044,-0.3420,0.3400,10048.6
20,512,5960,-0.1002,0.3645,0.1582,5.9223,-0.5052,0.3399,10072.9
20,832,5980,0.0546,0.4905,0.1895,4.9708,0.1970,0.3398,10098.6
20,1152,6000,0.0499,-0.3059,0.1733,3.6962,-0.3668,0.3398,10124.9
20,1472,6020,0.2030,-0.3419,0.2272,5.9057,-0.3838,0.3398,10151.3
20,1792,6040,-0.2144,-0.1575,0.3067,6.8701,-0.7390,0.3397,10176.2
20,2112,6060,-0.0542,-0.2391,0.1359,4.3494,-0.4699,0.3397,10199.9
20,2432,6080,-0.0344,-1.5140,0.1572,7.3266,-0.5005,0.3397,10224.5
20,2752,6100,0.4787,0.1541,0.1568,5.2580,-0.5107,0.3395,10250.3
20,3072,6120,0.0426,-1.8520,0.3035,6.6945,-0.1869,0.3395,10275.8
20,3392,6140,0.2015,0.2094,0.2110,6.1055,-0.2280,0.3396,10303.0
20,3712,6160,-0.0619,0.2184,0.3582,5.9808,-0.3549,0.3398,10328.2
20,4032,6180,-0.0644,-0.0398,0.1930,5.5815,-0.5072,0.3397,10352.1
20,4352,6200,-0.2051,-0.9571,0.1724,4.5513,-0.1148,0.3398,10377.9
20,4672,6220,0.0451,-0.1995,0.2108,5.8607,-0.2611,0.3400,10403.3
20,4992,6240,0.2200,-0.8655,0.2210,3.8769,0.1649,0.3403,10427.6
