timestamp,avg_reward,total_loss,node_loss,link_loss,cand_loss
1777965606.481387,0.561449,-8.111189,-0.248385,-0.740006,-7.122798
1777965612.7339818,0.538732,-9.212370,-0.285659,-0.963055,-7.963657
1777965618.1046689,0.544409,-10.022896,-0.304718,-0.918751,-8.799427
1777965622.3415291,0.593477,-9.708033,-0.283628,-0.854079,-8.570326
1777965630.028633,0.497847,-9.067024,-0.278342,-0.938698,-7.849984
1777965634.832247,0.523563,-7.601751,-0.236485,-0.811663,-6.553603
1777965639.300042,0.511885,-4.629379,-0.145839,-0.358687,-4.124853
1777965644.1817741,0.533460,-6.591538,-0.209029,-0.701295,-5.681215
1777965651.979499,0.477827,-5.490966,-0.177152,-0.753598,-4.560216
1777965658.20731,0.547570,-9.544765,-0.289978,-1.161746,-8.093041
1777965665.034187,0.509131,-8.028445,-0.257848,-1.060372,-6.710225
1777965670.44328,0.533205,-4.596469,-0.145100,-0.598699,-3.852670
1777965676.827678,0.539015,-10.146272,-0.318842,-1.050684,-8.776745
1777965682.8569758,0.535566,-10.495248,-0.305998,-1.053927,-9.135323
1777965690.2387662,0.494417,-8.826594,-0.280899,-0.893381,-7.652314
1777965698.726076,0.521477,-13.150628,-0.416778,-1.483346,-11.250504
1777965705.433652,0.521392,-10.455208,-0.332879,-1.190473,-8.931856
1777965713.576281,0.506163,-8.398201,-0.277655,-0.890542,-7.230004
1777965720.839381,0.568212,-16.917463,-0.530632,-1.554166,-14.832665
1777965727.632662,0.550001,-18.508278,-0.573657,-1.962086,-15.972535
1777965733.416213,0.495797,-4.029633,-0.128435,-0.630967,-3.270231
1777965739.8604941,0.507340,-10.958712,-0.339109,-1.142219,-9.477384
1777965744.888541,0.527293,-6.158859,-0.190550,-0.660821,-5.307487
1777965755.6748302,0.465494,-7.620494,-0.246727,-0.997877,-6.375890
1777965762.926379,0.520097,-9.857958,-0.299155,-1.273269,-8.285534
1777965768.333644,0.545095,-12.184525,-0.379632,-1.313528,-10.491364
1777965774.431086,0.523131,-8.627748,-0.263877,-0.863216,-7.500654
1777965780.979733,0.510578,-11.694592,-0.372916,-1.078186,-10.243489
1777965788.4017549,0.490567,-7.218505,-0.230519,-0.918395,-6.069592
