epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
12,4288,3700,-0.1490,-2.7147,0.1243,5.8226,-0.1822,0.3445,4810.9
12,4608,3720,0.0648,-0.3335,0.1610,4.0762,0.5317,0.3446,4843.1
12,4928,3740,-0.0431,-1.0406,0.1078,4.0659,0.0117,0.3447,4871.3
13,256,3760,0.0694,-1.4631,0.1386,5.5791,0.1361,0.3448,4901.8
13,576,3780,0.1609,0.1974,0.1264,3.8880,-0.3651,0.3447,4928.7
13,896,3800,-0.3077,-0.0392,0.1886,5.1941,-0.4553,0.3445,4955.6
13,1216,3820,0.0560,0.4854,0.0732,5.4999,-0.3749,0.3443,4988.7
13,1536,3840,-0.0648,-1.1611,0.2172,5.6216,-0.2439,0.3443,5019.4
13,1856,3860,0.1356,0.1005,0.1542,5.5805,-0.3959,0.3442,5051.1
13,2176,3880,0.1414,-0.3158,0.2488,3.9210,-0.2404,0.3443,5086.3
13,2496,3900,0.0773,-0.1944,0.3557,6.8982,-0.4646,0.3444,5116.1
13,2816,3920,0.3899,0.8474,0.2085,3.7153,-0.5195,0.3443,5145.7
13,3136,3940,0.0991,-0.5889,0.1700,6.3763,-0.5127,0.3443,5175.6
13,3456,3960,-0.1023,-0.0823,0.4341,5.3532,0.1338,0.3445,5205.0
13,3776,3980,0.4566,1.6631,0.0904,5.0104,-0.8717,0.3447,5233.5
13,4096,4000,0.3690,-0.0550,0.1237,5.1673,-0.2529,0.3446,5261.0
13,4416,4020,0.1925,0.4341,0.2410,4.6549,-0.2462,0.3446,5291.3
13,4736,4040,-0.1410,-0.1006,0.0866,3.3168,-0.3599,0.3446,5318.3
14,64,4060,0.1688,-0.8260,0.1029,4.3701,-0.3347,0.3448,5347.3
14,384,4080,-0.3452,-0.8845,0.3128,4.3462,-0.2333,0.3451,5375.5
14,704,4100,0.1458,0.0358,0.1446,4.4248,-0.4714,0.3450,5402.7
14,1024,4120,0.2697,-0.9761,0.1068,4.0524,-0.1089,0.3450,5429.9
14,1344,4140,0.1227,-0.8264,0.1218,3.7264,-0.1169,0.3449,5457.3
14,1664,4160,-0.0003,0.2489,0.2323,4.1914,-0.5072,0.3449,5486.3
14,1984,4180,0.2363,0.3031,0.1147,3.5105,-0.5005,0.3449,5514.4
14,2304,4200,0.2299,-0.4459,0.2190,6.1508,-0.4883,0.3448,5542.0
14,2624,4220,-0.0642,0.2768,0.2104,6.3222,-0.2765,0.3449,5571.7
14,2944,4240,-0.3439,-1.2411,0.2377,7.3701,-0.3493,0.3447,5599.5
14,3264,4260,-0.0421,0.0666,0.3558,3.1549,-0.7508,0.3448,5628.3
14,3584,4280,0.1643,-0.3374,0.1960,4.9531,-0.7573,0.3448,5657.0
14,3904,4300,0.1437,0.4038,0.4018,4.4074,0.2372,0.3449,5687.5
14,4224,4320,0.3942,0.3290,0.3198,8.3865,-0.5248,0.3449,5715.6
14,4544,4340,-0.0701,-0.3498,0.3295,5.3152,0.2559,0.3450,5746.9
14,4864,4360,-0.0069,0.2424,0.1947,5.0284,-0.3688,0.3451,5776.9
15,192,4380,0.4018,-0.0818,0.2505,4.6671,-0.2412,0.3453,5805.8
15,512,4400,0.0090,-0.5049,0.2189,5.9634,-0.4268,0.3452,5840.2
15,832,4420,0.1325,0.2587,0.2108,4.5826,-0.1386,0.3451,5871.8
15,1152,4440,-0.0561,-0.5286,0.2235,4.1264,-0.2367,0.3451,5901.2
15,1472,4460,-0.1106,0.2872,0.4771,5.3201,-0.3742,0.3448,5929.5
15,1792,4480,0.1824,1.1126,0.3032,4.7752,-0.4885,0.3448,5959.1
15,2112,4500,0.1472,-1.1669,0.2112,5.1450,-0.0982,0.3446,5986.6
15,2432,4520,0.3344,-0.0638,0.1697,6.3821,-0.6326,0.3448,6015.0
15,2752,4540,0.1580,0.6422,0.3841,4.6897,-0.4046,0.3450,6045.3
15,3072,4560,-0.1413,-2.6073,0.4016,6.9139,-0.0843,0.3447,6073.1
15,3392,4580,-0.1611,-0.2802,0.2561,4.6822,-0.3631,0.3447,6101.7
15,3712,4600,0.5283,0.6497,0.0776,5.4174,-0.6323,0.3447,6130.2
15,4032,4620,0.3006,0.2380,0.0861,4.5872,-0.7441,0.3444,6160.8
15,4352,4640,0.0400,1.2465,0.1378,3.5043,-0.6294,0.3445,6191.1
15,4672,4660,0.1139,-0.2753,0.1077,5.9466,-0.3701,0.3445,6220.7
15,4992,4680,0.1725,0.0903,0.0385,2.8158,-0.2476,0.3447,6247.3
16,320,4700,0.0844,1.0146,0.1050,4.2190,-0.0064,0.3449,6277.4
16,640,4720,0.1554,0.0038,0.1228,5.0365,0.0517,0.3448,6305.4
16,960,4740,-0.1205,-0.9413,0.3386,5.9014,-0.2383,0.3445,6332.8
16,1280,4760,0.2491,0.6865,0.2815,5.4279,-0.4985,0.3444,6361.8
16,1600,4780,-0.0310,0.5168,0.1347,3.5238,-0.7280,0.3443,6391.3
16,1920,4800,-0.0721,-0.2357,0.1603,3.6975,-0.1340,0.3443,6417.8
16,2240,4820,-0.1712,-0.7356,0.1144,4.2426,0.0150,0.3442,6444.9
16,2560,4840,0.1205,0.0131,0.1810,4.2166,-0.4832,0.3442,6474.9
16,2880,4860,0.1522,-0.5575,0.4357,4.4832,-0.6095,0.3441,6503.8
16,3200,4880,-0.0688,0.5357,0.2145,4.3475,-0.3613,0.3441,6531.8
16,3520,4900,-0.2019,-0.4564,0.4964,3.8021,-0.1292,0.3441,6561.8
16,3840,4920,0.2400,0.1350,0.1228,5.0444,-0.7462,0.3441,6590.4
16,4160,4940,0.3031,-0.2525,0.3770,6.1555,-0.4691,0.3441,6619.1
16,4480,4960,0.1608,-0.0850,0.1153,3.8926,0.0283,0.3443,6647.6
16,4800,4980,-0.0151,0.4995,0.1116,3.9224,-0.1357,0.3444,6675.5
17,128,5000,-0.1505,0.1149,0.2906,5.5715,-0.0014,0.3448,6704.4
17,448,5020,0.3618,1.1260,0.1229,5.6740,-0.3540,0.3447,6732.6
17,768,5040,0.0033,-0.5313,0.1746,4.6253,-0.6257,0.3446,6761.8
