epoch,n_episodes,n_success,succ_rate,mean_loss,mean_policy_loss,mean_value_loss,mean_kl,mean_entropy,mean_reward,mean_advantage,mean_ratio,mean_clip_frac,elapsed_s
1,5000,1191,0.2382,0.0635,-0.0815,0.4551,0.2076,10.3272,-0.5231,-0.0000,1.0000,0.0000,2288.3
2,5000,1189,0.2378,-0.0555,-0.1931,0.4325,0.2491,10.3645,-0.5238,0.0000,1.0000,0.0000,3294.1
3,5000,1169,0.2338,0.1365,-0.0121,0.4415,0.3035,10.2525,-0.5318,-0.0000,1.0000,0.0000,3033.8
4,5000,1191,0.2382,-0.0067,-0.1717,0.4600,0.3683,10.1855,-0.5231,0.0000,1.0000,0.0000,1801.4
5,5000,1173,0.2346,0.1833,-0.0034,0.4681,0.4408,9.1465,-0.5297,0.0000,1.0000,0.0000,1786.2
6,5000,1144,0.2288,0.0578,-0.1219,0.4671,0.4335,9.7171,-0.5419,-0.0000,1.0000,0.0000,1806.4
7,5000,1177,0.2354,0.0153,-0.1447,0.4570,0.2609,9.4521,-0.5288,0.0000,1.0000,0.0000,1946.4
