timestamp,avg_reward,total_loss,node_loss,link_loss,cand_loss
1778124155.0277991,0.442773,-17.008942,-1.325938,-4.742721,-10.940282
1778124161.6314251,0.385424,-25.532887,-2.091194,-6.002320,-17.439373
1778124168.294871,0.401835,-15.901194,-1.272126,-4.663310,-9.965758
1778124174.0122151,0.431173,-14.050713,-1.163124,-2.927792,-9.959797
1778124180.188603,0.442974,-15.865758,-1.236865,-3.816963,-10.811930
1778124186.743484,0.418475,-19.434097,-1.504132,-5.885279,-12.044687
1778124192.134917,0.426501,-14.162320,-1.085420,-4.944907,-8.131993
1778124197.309088,0.442152,-9.034457,-0.774011,-1.625576,-6.634871
1778124202.409256,0.450611,-18.435589,-1.502465,-4.991010,-11.942113
1778124206.423181,0.462152,-13.503585,-1.078513,-2.722121,-9.702950
1778124211.474348,0.450732,-13.275558,-1.001536,-3.322981,-8.951040
1778124219.1779919,0.413846,-31.356659,-2.579107,-8.116346,-20.661205
1778124228.482406,0.386964,-7.865715,-0.633954,-2.374358,-4.857403
1778124234.05326,0.448643,-17.753853,-1.394909,-4.729961,-11.628983
1778124242.367349,0.381173,9.409321,0.782772,2.065042,6.561507
1778124246.697665,0.441142,-13.960927,-1.149719,-3.084390,-9.726819
1778124252.204913,0.412905,-4.452457,-0.370397,-2.159072,-1.922988
1778124260.395566,0.392989,-2.902933,-0.292445,-1.096410,-1.514078
1778124267.637295,0.415603,-25.008242,-1.927400,-6.267151,-16.813690
1778124271.4534762,0.424859,-17.295383,-1.319422,-3.844721,-12.131242
1778124279.1769972,0.411472,-17.383289,-1.392899,-5.302833,-10.687557
1778124285.6494,0.428843,-10.290419,-0.786779,-2.045871,-7.457768
1778124294.478303,0.406427,-2.988051,-0.100174,-2.403126,-0.484751
1778124302.4831529,0.432342,-33.386181,-2.650264,-9.534878,-21.201038
1778124309.275342,0.432286,-19.779980,-1.530909,-4.986196,-13.262877
1778124317.3997009,0.427990,-28.325035,-2.161759,-8.064169,-18.099106
1778124324.48766,0.417700,-15.531395,-1.207559,-3.604868,-10.718968
1778124332.211393,0.405914,-20.180111,-1.506282,-5.775914,-12.897914
1778124339.069545,0.392544,-15.463704,-1.133127,-5.829762,-8.500814
1778124345.603756,0.449364,-9.643997,-0.755207,-2.413769,-6.475020
1778124353.387437,0.405424,-23.914967,-1.802487,-6.839794,-15.272686
1778124361.814951,0.429674,-13.143645,-1.003075,-5.213748,-6.926822
1778124367.872562,0.441171,-18.493513,-1.460731,-5.233497,-11.799285
1778124374.830119,0.416522,-25.256163,-2.051886,-5.653872,-17.550404
1778124380.512032,0.399347,-6.907554,-0.547978,-2.164789,-4.194787
1778124387.0188842,0.483995,-25.135548,-1.951073,-4.973552,-18.210922
1778124395.808803,0.440812,-26.873308,-2.055794,-7.314716,-17.502798
1778124404.55301,0.401098,-10.770521,-0.835859,-2.805199,-7.129463
1778124411.111011,0.425522,-0.085373,0.060564,0.658377,-0.804314
1778124417.210261,0.427632,-27.670355,-2.158398,-7.521961,-17.989996
1778124421.535446,0.456531,-13.865294,-1.094327,-3.472978,-9.297990
1778124428.0574772,0.450642,-25.016378,-1.921074,-5.756466,-17.338839
1778124435.646498,0.375947,-8.363913,-0.588495,-3.226053,-4.549365
1778124443.47001,0.439386,-23.664097,-1.853646,-6.502995,-15.307455
1778124451.674402,0.407911,5.019608,0.575529,-0.271556,4.715635
1778124457.090162,0.416136,-15.363965,-1.190527,-4.409828,-9.763610
1778124465.5587242,0.391826,-16.862354,-1.264752,-4.450676,-11.146925
1778124474.5766242,0.416931,-16.231251,-1.327731,-5.241546,-9.661974
1778124481.9538171,0.416378,-11.314075,-0.919623,-3.529687,-6.864765
1778124487.4686441,0.414941,-7.273057,-0.601253,-2.436841,-4.234964
1778124493.480552,0.409271,-3.967833,-0.296247,-2.384675,-1.286911
1778124500.922637,0.407779,-5.996424,-0.456801,-2.533363,-3.006260
1778124510.689398,0.414323,-11.513436,-0.912683,-2.737418,-7.863336
1778124519.24784,0.400944,-6.043677,-0.521967,-1.585332,-3.936378
1778124529.823204,0.409027,-2.486690,-0.250667,0.149364,-2.385387
1778124536.9083729,0.423817,-17.711946,-1.359576,-3.937707,-12.414663
1778124550.5363681,0.418413,-5.881456,-0.474531,-2.995394,-2.411530
1778124560.8815649,0.448666,-26.644373,-2.127669,-5.772418,-18.744286
1778124567.4360929,0.460505,-15.145128,-1.169875,-2.559300,-11.415954
1778124577.357872,0.421571,-18.315157,-1.508681,-5.296915,-11.509562
1778124584.3294458,0.459663,-27.268585,-2.249922,-6.144652,-18.874010
1778124591.807636,0.410538,-12.691406,-0.987125,-3.308653,-8.395627
1778124598.447925,0.430708,-20.662739,-1.646630,-4.749384,-14.266726
1778124605.594121,0.455523,-20.335609,-1.624301,-4.512730,-14.198579
1778124613.759904,0.410789,-17.247959,-1.376462,-5.056115,-10.815381
1778124618.487842,0.423853,-5.460409,-0.493560,-1.545217,-3.421632
1778124627.836389,0.433127,-30.737186,-2.429349,-8.182302,-20.125536
1778124636.086736,0.394407,-9.765519,-0.836435,-2.973596,-5.955489
1778124643.7395148,0.416430,-10.227749,-0.792870,-3.813655,-5.621223
1778124654.534153,0.420078,-32.361195,-2.595205,-8.858952,-20.907038
1778124661.3819258,0.443266,-16.639992,-1.323930,-4.599208,-10.716852
1778124665.5268018,0.519261,-17.633835,-1.423270,-3.367368,-12.843198
1778124673.477765,0.429713,-11.879880,-1.037156,-3.310623,-7.532102
1778124678.179936,0.441103,-11.132898,-0.863801,-2.203931,-8.065167
1778124687.283967,0.427411,-20.816818,-1.486754,-7.186960,-12.143105
1778124693.7500002,0.402440,4.152257,0.333360,0.020440,3.798456
1778124702.196547,0.426780,-22.706797,-1.825453,-5.199024,-15.682320
1778124707.703416,0.455059,-18.032898,-1.387126,-3.949389,-12.696383
1778124714.6839821,0.438836,-13.361406,-1.050728,-4.183641,-8.127038
1778124723.328827,0.453810,-27.478909,-2.096508,-7.060447,-18.321955
1778124732.630249,0.394419,-12.859256,-0.980688,-3.822267,-8.056301
1778124740.6686459,0.457174,-26.869755,-2.044064,-7.850818,-16.974874
1778124748.274084,0.425250,-18.975147,-1.531700,-5.654844,-11.788603
1778124756.577578,0.397362,-28.459682,-2.222652,-8.280332,-17.956699
1778124765.555817,0.453842,-23.647272,-1.869254,-5.783077,-15.994941
1778124773.026348,0.439787,-20.860317,-1.754941,-5.197921,-13.907454
1778124780.902164,0.432176,-2.855554,-0.181226,-0.649945,-2.024383
1778124786.8193548,0.396034,-11.399674,-0.849132,-3.697555,-6.852987
1778124797.9695969,0.420857,-21.570324,-1.655441,-5.242136,-14.672747
1778124808.0601642,0.423941,-10.026358,-0.767711,-2.859754,-6.398893
1778124815.9296472,0.410711,-3.722610,-0.251919,-1.493189,-1.977502
1778124824.645046,0.396633,3.091784,0.274587,-0.078896,2.896093
1778124832.972118,0.468555,-25.815998,-1.965302,-6.536777,-17.313919
1778124842.786737,0.415551,-13.685242,-1.056469,-2.728842,-9.899930
1778124856.465533,0.416363,-25.094822,-1.947529,-6.804810,-16.342482
1778124862.885376,0.478332,-31.011761,-2.398596,-8.901102,-19.712063
1778124879.489752,0.412068,-10.820983,-0.733725,-3.665358,-6.421900
1778124889.688874,0.423823,-13.462918,-1.179199,-4.082597,-8.201122
1778124896.266552,0.462969,-19.747288,-1.565128,-5.140964,-13.041195
1778124904.2461598,0.443421,-2.838433,-0.222587,-1.495454,-1.120392
1778124910.191812,0.460553,-26.316051,-2.037148,-7.782503,-16.496401
1778124917.346834,0.472636,-17.788963,-1.404376,-3.703871,-12.680716
1778124924.243605,0.448640,-22.280697,-1.706762,-5.865488,-14.708447
