timestamp,batch,avg_loss,expert_succ,matched_rate
1779868642.869144,20,3.207239,0.2344,1.0000
1779869566.6063209,40,3.123689,0.2437,1.0000
1779870695.489043,60,3.125382,0.2479,1.0000
1779871798.0276322,80,3.139202,0.2422,1.0000
1779872617.7567801,100,3.297605,0.2313,1.0000
1779873541.4906182,120,3.345806,0.2328,1.0000
1779875466.889516,140,3.182600,0.2268,1.0000
